"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Age Band , Sex , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_026_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Age Band , Sex,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",40
2007 ,"'G0 - Mathematical Sciences: any area' ","'21 and over' ","'Men' ",10
2007 ,"'G0 - Mathematical Sciences: any area' ","'21 and over' ","'Women' ",10
2007 ,"'G1 - Mathematics' ","'17 and under' ","'Men' ",45
2007 ,"'G1 - Mathematics' ","'17 and under' ","'Women' ",65
2007 ,"'G1 - Mathematics' ","'18' ","'Men' ",2250
2007 ,"'G1 - Mathematics' ","'18' ","'Women' ",1525
2007 ,"'G1 - Mathematics' ","'19' ","'Men' ",430
2007 ,"'G1 - Mathematics' ","'19' ","'Women' ",285
2007 ,"'G1 - Mathematics' ","'20' ","'Men' ",135
2007 ,"'G1 - Mathematics' ","'20' ","'Women' ",75
2007 ,"'G1 - Mathematics' ","'21 and over' ","'Men' ",220
2007 ,"'G1 - Mathematics' ","'21 and over' ","'Women' ",100
2007 ,"'G2 - Operational Research' ","'18' ","'Men' ",5
2007 ,"'G2 - Operational Research' ","'18' ","'Women' ",5
2007 ,"'G2 - Operational Research' ","'19' ","'Men' ",5
2007 ,"'G2 - Operational Research' ","'21 and over' ","'Men' ",10
2007 ,"'G2 - Operational Research' ","'21 and over' ","'Women' ",20
2007 ,"'G3 - Statistics' ","'17 and under' ","'Men' ",5
2007 ,"'G3 - Statistics' ","'18' ","'Men' ",65
2007 ,"'G3 - Statistics' ","'18' ","'Women' ",35
2007 ,"'G3 - Statistics' ","'19' ","'Men' ",30
2007 ,"'G3 - Statistics' ","'19' ","'Women' ",20
2007 ,"'G3 - Statistics' ","'20' ","'Men' ",5
2007 ,"'G3 - Statistics' ","'20' ","'Women' ",10
2007 ,"'G3 - Statistics' ","'21 and over' ","'Men' ",10
2007 ,"'G9 - Others in Mathematical Sciences' ","'18' ","'Men' ",5
2007 ,"'G9 - Others in Mathematical Sciences' ","'21 and over' ","'Men' ",5
2007 ,"'GG - Combinations within Mathematical Sciences' ","'17 and under' ","'Men' ",10
2007 ,"'GG - Combinations within Mathematical Sciences' ","'17 and under' ","'Women' ",10
2007 ,"'GG - Combinations within Mathematical Sciences' ","'18' ","'Men' ",125
2007 ,"'GG - Combinations within Mathematical Sciences' ","'18' ","'Women' ",105
2007 ,"'GG - Combinations within Mathematical Sciences' ","'19' ","'Men' ",60
2007 ,"'GG - Combinations within Mathematical Sciences' ","'19' ","'Women' ",45
2007 ,"'GG - Combinations within Mathematical Sciences' ","'20' ","'Men' ",20
2007 ,"'GG - Combinations within Mathematical Sciences' ","'20' ","'Women' ",20
2007 ,"'GG - Combinations within Mathematical Sciences' ","'21 and over' ","'Men' ",20
2007 ,"'GG - Combinations within Mathematical Sciences' ","'21 and over' ","'Women' ",10
2007 ,"'H0 - Engineering: any area of study' ","'17 and under' ","'Men' ",10
2007 ,"'H0 - Engineering: any area of study' ","'18' ","'Men' ",25
2007 ,"'H0 - Engineering: any area of study' ","'19' ","'Men' ",10
2007 ,"'H0 - Engineering: any area of study' ","'20' ","'Men' ",10
2007 ,"'H0 - Engineering: any area of study' ","'21 and over' ","'Men' ",30
2007 ,"'H0 - Engineering: any area of study' ","'21 and over' ","'Women' ",5
2007 ,"'H1 - General Engineering' ","'17 and under' ","'Men' ",65
2007 ,"'H1 - General Engineering' ","'17 and under' ","'Women' ",10
2007 ,"'H1 - General Engineering' ","'18' ","'Men' ",1265
2007 ,"'H1 - General Engineering' ","'18' ","'Women' ",210
2007 ,"'H1 - General Engineering' ","'19' ","'Men' ",485
2007 ,"'H1 - General Engineering' ","'19' ","'Women' ",60
2007 ,"'H1 - General Engineering' ","'20' ","'Men' ",200
2007 ,"'H1 - General Engineering' ","'20' ","'Women' ",15
2007 ,"'H1 - General Engineering' ","'21 and over' ","'Men' ",510
2007 ,"'H1 - General Engineering' ","'21 and over' ","'Women' ",65
2007 ,"'H2 - Civil Engineering' ","'17 and under' ","'Men' ",65
2007 ,"'H2 - Civil Engineering' ","'17 and under' ","'Women' ",20
2007 ,"'H2 - Civil Engineering' ","'18' ","'Men' ",1600
2007 ,"'H2 - Civil Engineering' ","'18' ","'Women' ",270
2007 ,"'H2 - Civil Engineering' ","'19' ","'Men' ",520
2007 ,"'H2 - Civil Engineering' ","'19' ","'Women' ",95
2007 ,"'H2 - Civil Engineering' ","'20' ","'Men' ",300
2007 ,"'H2 - Civil Engineering' ","'20' ","'Women' ",35
2007 ,"'H2 - Civil Engineering' ","'21 and over' ","'Men' ",750
2007 ,"'H2 - Civil Engineering' ","'21 and over' ","'Women' ",90
2007 ,"'H3 - Mechanical Engineering' ","'17 and under' ","'Men' ",115
2007 ,"'H3 - Mechanical Engineering' ","'17 and under' ","'Women' ",10
2007 ,"'H3 - Mechanical Engineering' ","'18' ","'Men' ",2125
2007 ,"'H3 - Mechanical Engineering' ","'18' ","'Women' ",170
2007 ,"'H3 - Mechanical Engineering' ","'19' ","'Men' ",785
2007 ,"'H3 - Mechanical Engineering' ","'19' ","'Women' ",75
2007 ,"'H3 - Mechanical Engineering' ","'20' ","'Men' ",405
2007 ,"'H3 - Mechanical Engineering' ","'20' ","'Women' ",25
2007 ,"'H3 - Mechanical Engineering' ","'21 and over' ","'Men' ",940
2007 ,"'H3 - Mechanical Engineering' ","'21 and over' ","'Women' ",55
2007 ,"'H4 - Aerospace Engineering' ","'17 and under' ","'Men' ",50
2007 ,"'H4 - Aerospace Engineering' ","'17 and under' ","'Women' ",5
2007 ,"'H4 - Aerospace Engineering' ","'18' ","'Men' ",915
2007 ,"'H4 - Aerospace Engineering' ","'18' ","'Women' ",125
2007 ,"'H4 - Aerospace Engineering' ","'19' ","'Men' ",285
2007 ,"'H4 - Aerospace Engineering' ","'19' ","'Women' ",40
2007 ,"'H4 - Aerospace Engineering' ","'20' ","'Men' ",120
2007 ,"'H4 - Aerospace Engineering' ","'20' ","'Women' ",10
2007 ,"'H4 - Aerospace Engineering' ","'21 and over' ","'Men' ",290
2007 ,"'H4 - Aerospace Engineering' ","'21 and over' ","'Women' ",30
2007 ,"'H5 - Naval Architecture' ","'17 and under' ","'Men' ",5
2007 ,"'H5 - Naval Architecture' ","'18' ","'Men' ",45
2007 ,"'H5 - Naval Architecture' ","'18' ","'Women' ",5
2007 ,"'H5 - Naval Architecture' ","'19' ","'Men' ",25
2007 ,"'H5 - Naval Architecture' ","'19' ","'Women' ",5
2007 ,"'H5 - Naval Architecture' ","'20' ","'Men' ",10
2007 ,"'H5 - Naval Architecture' ","'21 and over' ","'Men' ",45
2007 ,"'H6 - Electronic and Electrical Engineering' ","'17 and under' ","'Men' ",110
2007 ,"'H6 - Electronic and Electrical Engineering' ","'17 and under' ","'Women' ",25
2007 ,"'H6 - Electronic and Electrical Engineering' ","'18' ","'Men' ",1450
2007 ,"'H6 - Electronic and Electrical Engineering' ","'18' ","'Women' ",155
2007 ,"'H6 - Electronic and Electrical Engineering' ","'19' ","'Men' ",725
2007 ,"'H6 - Electronic and Electrical Engineering' ","'19' ","'Women' ",80
2007 ,"'H6 - Electronic and Electrical Engineering' ","'20' ","'Men' ",535
2007 ,"'H6 - Electronic and Electrical Engineering' ","'20' ","'Women' ",85
2007 ,"'H6 - Electronic and Electrical Engineering' ","'21 and over' ","'Men' ",1375
2007 ,"'H6 - Electronic and Electrical Engineering' ","'21 and over' ","'Women' ",175
2007 ,"'H7 - Production and Manufacturing Engineering' ","'17 and under' ","'Men' ",10
2007 ,"'H7 - Production and Manufacturing Engineering' ","'18' ","'Men' ",335
2007 ,"'H7 - Production and Manufacturing Engineering' ","'18' ","'Women' ",110
2007 ,"'H7 - Production and Manufacturing Engineering' ","'19' ","'Men' ",105
2007 ,"'H7 - Production and Manufacturing Engineering' ","'19' ","'Women' ",30
2007 ,"'H7 - Production and Manufacturing Engineering' ","'20' ","'Men' ",40
2007 ,"'H7 - Production and Manufacturing Engineering' ","'20' ","'Women' ",15
2007 ,"'H7 - Production and Manufacturing Engineering' ","'21 and over' ","'Men' ",80
2007 ,"'H7 - Production and Manufacturing Engineering' ","'21 and over' ","'Women' ",25
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'17 and under' ","'Men' ",55
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'17 and under' ","'Women' ",15
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'18' ","'Men' ",605
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'18' ","'Women' ",195
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'19' ","'Men' ",205
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'19' ","'Women' ",70
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'20' ","'Men' ",80
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'20' ","'Women' ",35
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'21 and over' ","'Men' ",135
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'21 and over' ","'Women' ",40
2007 ,"'HH - Combinations within Engineering' ","'17 and under' ","'Men' ",10
2007 ,"'HH - Combinations within Engineering' ","'17 and under' ","'Women' ",5
2007 ,"'HH - Combinations within Engineering' ","'18' ","'Men' ",295
2007 ,"'HH - Combinations within Engineering' ","'18' ","'Women' ",40
2007 ,"'HH - Combinations within Engineering' ","'19' ","'Men' ",95
2007 ,"'HH - Combinations within Engineering' ","'19' ","'Women' ",5
2007 ,"'HH - Combinations within Engineering' ","'20' ","'Men' ",75
2007 ,"'HH - Combinations within Engineering' ","'20' ","'Women' ",5
2007 ,"'HH - Combinations within Engineering' ","'21 and over' ","'Men' ",220
2007 ,"'HH - Combinations within Engineering' ","'21 and over' ","'Women' ",15
2007 ,"'I1 - Computer Science' ","'17 and under' ","'Men' ",115
2007 ,"'I1 - Computer Science' ","'17 and under' ","'Women' ",30
2007 ,"'I1 - Computer Science' ","'18' ","'Men' ",4150
2007 ,"'I1 - Computer Science' ","'18' ","'Women' ",570
2007 ,"'I1 - Computer Science' ","'19' ","'Men' ",1870
2007 ,"'I1 - Computer Science' ","'19' ","'Women' ",290
2007 ,"'I1 - Computer Science' ","'20' ","'Men' ",1115
2007 ,"'I1 - Computer Science' ","'20' ","'Women' ",160
2007 ,"'I1 - Computer Science' ","'21 and over' ","'Men' ",2660
2007 ,"'I1 - Computer Science' ","'21 and over' ","'Women' ",465
2007 ,"'I2 - Information Systems' ","'17 and under' ","'Men' ",10
2007 ,"'I2 - Information Systems' ","'17 and under' ","'Women' ",5
2007 ,"'I2 - Information Systems' ","'18' ","'Men' ",895
2007 ,"'I2 - Information Systems' ","'18' ","'Women' ",340
2007 ,"'I2 - Information Systems' ","'19' ","'Men' ",545
2007 ,"'I2 - Information Systems' ","'19' ","'Women' ",160
2007 ,"'I2 - Information Systems' ","'20' ","'Men' ",300
2007 ,"'I2 - Information Systems' ","'20' ","'Women' ",70
2007 ,"'I2 - Information Systems' ","'21 and over' ","'Men' ",700
2007 ,"'I2 - Information Systems' ","'21 and over' ","'Women' ",220
2007 ,"'I3 - Software Engineering' ","'17 and under' ","'Men' ",10
2007 ,"'I3 - Software Engineering' ","'18' ","'Men' ",560
2007 ,"'I3 - Software Engineering' ","'18' ","'Women' ",50
2007 ,"'I3 - Software Engineering' ","'19' ","'Men' ",280
2007 ,"'I3 - Software Engineering' ","'19' ","'Women' ",25
2007 ,"'I3 - Software Engineering' ","'20' ","'Men' ",140
2007 ,"'I3 - Software Engineering' ","'20' ","'Women' ",10
2007 ,"'I3 - Software Engineering' ","'21 and over' ","'Men' ",305
2007 ,"'I3 - Software Engineering' ","'21 and over' ","'Women' ",35
2007 ,"'I4 - Artificial Intelligence' ","'18' ","'Men' ",25
2007 ,"'I4 - Artificial Intelligence' ","'19' ","'Men' ",10
2007 ,"'I4 - Artificial Intelligence' ","'19' ","'Women' ",5
2007 ,"'I4 - Artificial Intelligence' ","'20' ","'Men' ",5
2007 ,"'I4 - Artificial Intelligence' ","'21 and over' ","'Men' ",15
2007 ,"'I9 - Others in Computer Sciences' ","'18' ","'Men' ",10
2007 ,"'I9 - Others in Computer Sciences' ","'19' ","'Men' ",5
2007 ,"'I9 - Others in Computer Sciences' ","'20' ","'Men' ",5
2007 ,"'I9 - Others in Computer Sciences' ","'21 and over' ","'Men' ",10
2007 ,"'I9 - Others in Computer Sciences' ","'21 and over' ","'Women' ",5
2007 ,"'II - Combinations in Computer Sciences' ","'17 and under' ","'Men' ",5
2007 ,"'II - Combinations in Computer Sciences' ","'18' ","'Men' ",430
2007 ,"'II - Combinations in Computer Sciences' ","'18' ","'Women' ",80
2007 ,"'II - Combinations in Computer Sciences' ","'19' ","'Men' ",180
2007 ,"'II - Combinations in Computer Sciences' ","'19' ","'Women' ",25
2007 ,"'II - Combinations in Computer Sciences' ","'20' ","'Men' ",100
2007 ,"'II - Combinations in Computer Sciences' ","'20' ","'Women' ",5
2007 ,"'II - Combinations in Computer Sciences' ","'21 and over' ","'Men' ",235
2007 ,"'II - Combinations in Computer Sciences' ","'21 and over' ","'Women' ",35
2007 ,"'J1 - Minerals Technology' ","'18' ","'Men' ",15
2007 ,"'J1 - Minerals Technology' ","'19' ","'Men' ",5
2007 ,"'J1 - Minerals Technology' ","'21 and over' ","'Men' ",15
2007 ,"'J1 - Minerals Technology' ","'21 and over' ","'Women' ",5
2007 ,"'J4 - Polymers and Textiles' ","'18' ","'Women' ",35
2007 ,"'J4 - Polymers and Textiles' ","'19' ","'Men' ",10
2007 ,"'J4 - Polymers and Textiles' ","'19' ","'Women' ",65
2007 ,"'J4 - Polymers and Textiles' ","'20' ","'Men' ",10
2007 ,"'J4 - Polymers and Textiles' ","'20' ","'Women' ",15
2007 ,"'J4 - Polymers and Textiles' ","'21 and over' ","'Men' ",20
2007 ,"'J4 - Polymers and Textiles' ","'21 and over' ","'Women' ",20
2007 ,"'J5 - Materials Technology not otherwise spec' ","'18' ","'Men' ",55
2007 ,"'J5 - Materials Technology not otherwise spec' ","'18' ","'Women' ",55
2007 ,"'J5 - Materials Technology not otherwise spec' ","'19' ","'Men' ",45
2007 ,"'J5 - Materials Technology not otherwise spec' ","'19' ","'Women' ",25
2007 ,"'J5 - Materials Technology not otherwise spec' ","'20' ","'Men' ",25
2007 ,"'J5 - Materials Technology not otherwise spec' ","'20' ","'Women' ",15
2007 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ","'Men' ",50
2007 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ","'Women' ",45
2007 ,"'J6 - Maritime Technology' ","'17 and under' ","'Men' ",5
2007 ,"'J6 - Maritime Technology' ","'18' ","'Men' ",70
2007 ,"'J6 - Maritime Technology' ","'18' ","'Women' ",5
2007 ,"'J6 - Maritime Technology' ","'19' ","'Men' ",25
2007 ,"'J6 - Maritime Technology' ","'20' ","'Men' ",10
2007 ,"'J6 - Maritime Technology' ","'21 and over' ","'Men' ",95
2007 ,"'J6 - Maritime Technology' ","'21 and over' ","'Women' ",5
2007 ,"'J7 - Biotechnology' ","'17 and under' ","'Men' ",5
2007 ,"'J7 - Biotechnology' ","'17 and under' ","'Women' ",5
2007 ,"'J7 - Biotechnology' ","'18' ","'Men' ",30
2007 ,"'J7 - Biotechnology' ","'18' ","'Women' ",20
2007 ,"'J7 - Biotechnology' ","'19' ","'Men' ",15
2007 ,"'J7 - Biotechnology' ","'19' ","'Women' ",15
2007 ,"'J7 - Biotechnology' ","'20' ","'Men' ",5
2007 ,"'J7 - Biotechnology' ","'20' ","'Women' ",15
2007 ,"'J7 - Biotechnology' ","'21 and over' ","'Men' ",15
2007 ,"'J7 - Biotechnology' ","'21 and over' ","'Women' ",10
2007 ,"'J9 - Others in Technology' ","'17 and under' ","'Men' ",5
2007 ,"'J9 - Others in Technology' ","'18' ","'Men' ",590
2007 ,"'J9 - Others in Technology' ","'18' ","'Women' ",95
2007 ,"'J9 - Others in Technology' ","'19' ","'Men' ",300
2007 ,"'J9 - Others in Technology' ","'19' ","'Women' ",30
2007 ,"'J9 - Others in Technology' ","'20' ","'Men' ",160
2007 ,"'J9 - Others in Technology' ","'20' ","'Women' ",15
2007 ,"'J9 - Others in Technology' ","'21 and over' ","'Men' ",455
2007 ,"'J9 - Others in Technology' ","'21 and over' ","'Women' ",40
2007 ,"'JJ - Combinations within Technology' ","'20' ","'Men' ",5
2007 ,"'JJ - Combinations within Technology' ","'21 and over' ","'Men' ",5
2007 ,"'K1 - Architecture' ","'17 and under' ","'Men' ",35
2007 ,"'K1 - Architecture' ","'17 and under' ","'Women' ",60
2007 ,"'K1 - Architecture' ","'18' ","'Men' ",1230
2007 ,"'K1 - Architecture' ","'18' ","'Women' ",860
2007 ,"'K1 - Architecture' ","'19' ","'Men' ",450
2007 ,"'K1 - Architecture' ","'19' ","'Women' ",310
2007 ,"'K1 - Architecture' ","'20' ","'Men' ",170
2007 ,"'K1 - Architecture' ","'20' ","'Women' ",85
2007 ,"'K1 - Architecture' ","'21 and over' ","'Men' ",355
2007 ,"'K1 - Architecture' ","'21 and over' ","'Women' ",230
2007 ,"'K2 - Building' ","'17 and under' ","'Men' ",30
2007 ,"'K2 - Building' ","'17 and under' ","'Women' ",15
2007 ,"'K2 - Building' ","'18' ","'Men' ",1450
2007 ,"'K2 - Building' ","'18' ","'Women' ",245
2007 ,"'K2 - Building' ","'19' ","'Men' ",645
2007 ,"'K2 - Building' ","'19' ","'Women' ",95
2007 ,"'K2 - Building' ","'20' ","'Men' ",305
2007 ,"'K2 - Building' ","'20' ","'Women' ",45
2007 ,"'K2 - Building' ","'21 and over' ","'Men' ",925
2007 ,"'K2 - Building' ","'21 and over' ","'Women' ",160
2007 ,"'K3 - Landscape & Garden Design' ","'18' ","'Men' ",50
2007 ,"'K3 - Landscape & Garden Design' ","'18' ","'Women' ",20
2007 ,"'K3 - Landscape & Garden Design' ","'19' ","'Men' ",25
2007 ,"'K3 - Landscape & Garden Design' ","'19' ","'Women' ",10
2007 ,"'K3 - Landscape & Garden Design' ","'20' ","'Men' ",10
2007 ,"'K3 - Landscape & Garden Design' ","'20' ","'Women' ",5
2007 ,"'K3 - Landscape & Garden Design' ","'21 and over' ","'Men' ",35
2007 ,"'K3 - Landscape & Garden Design' ","'21 and over' ","'Women' ",30
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'17 and under' ","'Women' ",5
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'18' ","'Men' ",355
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'18' ","'Women' ",200
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'19' ","'Men' ",130
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'19' ","'Women' ",65
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'20' ","'Men' ",55
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'20' ","'Women' ",30
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'21 and over' ","'Men' ",125
2007 ,"'K4 - Planning (Urban,Rural and Regional)' ","'21 and over' ","'Women' ",105
2007 ,"'K9 - Others in Architecture,Build & Plan' ","'19' ","'Men' ",5
2007 ,"'K9 - Others in Architecture,Build & Plan' ","'21 and over' ","'Men' ",5
2007 ,"'K9 - Others in Architecture,Build & Plan' ","'21 and over' ","'Women' ",5
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'17 and under' ","'Men' ",5
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'18' ","'Men' ",95
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'18' ","'Women' ",60
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'19' ","'Men' ",40
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'19' ","'Women' ",25
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'20' ","'Men' ",15
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'20' ","'Women' ",5
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'21 and over' ","'Men' ",55
2007 ,"'KK - Combinations within Architecture,Build & Plan' ","'21 and over' ","'Women' ",25
2007 ,"'L0 - Social Studies: any area of study' ","'18' ","'Women' ",5
2007 ,"'L0 - Social Studies: any area of study' ","'19' ","'Men' ",5
2007 ,"'L0 - Social Studies: any area of study' ","'19' ","'Women' ",5
2007 ,"'L0 - Social Studies: any area of study' ","'21 and over' ","'Men' ",10
2007 ,"'L0 - Social Studies: any area of study' ","'21 and over' ","'Women' ",20
2007 ,"'L1 - Economics' ","'17 and under' ","'Men' ",85
2007 ,"'L1 - Economics' ","'17 and under' ","'Women' ",65
2007 ,"'L1 - Economics' ","'18' ","'Men' ",2255
2007 ,"'L1 - Economics' ","'18' ","'Women' ",890
2007 ,"'L1 - Economics' ","'19' ","'Men' ",780
2007 ,"'L1 - Economics' ","'19' ","'Women' ",420
2007 ,"'L1 - Economics' ","'20' ","'Men' ",265
2007 ,"'L1 - Economics' ","'20' ","'Women' ",115
2007 ,"'L1 - Economics' ","'21 and over' ","'Men' ",315
2007 ,"'L1 - Economics' ","'21 and over' ","'Women' ",140
2007 ,"'L2 - Politics' ","'17 and under' ","'Men' ",30
2007 ,"'L2 - Politics' ","'17 and under' ","'Women' ",35
2007 ,"'L2 - Politics' ","'18' ","'Men' ",1355
2007 ,"'L2 - Politics' ","'18' ","'Women' ",1040
2007 ,"'L2 - Politics' ","'19' ","'Men' ",465
2007 ,"'L2 - Politics' ","'19' ","'Women' ",400
2007 ,"'L2 - Politics' ","'20' ","'Men' ",160
2007 ,"'L2 - Politics' ","'20' ","'Women' ",155
2007 ,"'L2 - Politics' ","'21 and over' ","'Men' ",330
2007 ,"'L2 - Politics' ","'21 and over' ","'Women' ",200
2007 ,"'L3 - Sociology' ","'17 and under' ","'Men' ",5
2007 ,"'L3 - Sociology' ","'17 and under' ","'Women' ",25
2007 ,"'L3 - Sociology' ","'18' ","'Men' ",470
2007 ,"'L3 - Sociology' ","'18' ","'Women' ",1750
2007 ,"'L3 - Sociology' ","'19' ","'Men' ",235
2007 ,"'L3 - Sociology' ","'19' ","'Women' ",615
2007 ,"'L3 - Sociology' ","'20' ","'Men' ",75
2007 ,"'L3 - Sociology' ","'20' ","'Women' ",195
2007 ,"'L3 - Sociology' ","'21 and over' ","'Men' ",265
2007 ,"'L3 - Sociology' ","'21 and over' ","'Women' ",590
2007 ,"'L4 - Social Policy' ","'17 and under' ","'Women' ",5
2007 ,"'L4 - Social Policy' ","'18' ","'Men' ",135
2007 ,"'L4 - Social Policy' ","'18' ","'Women' ",330
2007 ,"'L4 - Social Policy' ","'19' ","'Men' ",80
2007 ,"'L4 - Social Policy' ","'19' ","'Women' ",155
2007 ,"'L4 - Social Policy' ","'20' ","'Men' ",55
2007 ,"'L4 - Social Policy' ","'20' ","'Women' ",60
2007 ,"'L4 - Social Policy' ","'21 and over' ","'Men' ",140
2007 ,"'L4 - Social Policy' ","'21 and over' ","'Women' ",250
2007 ,"'L5 - Social Work' ","'17 and under' ","'Women' ",15
2007 ,"'L5 - Social Work' ","'18' ","'Men' ",100
2007 ,"'L5 - Social Work' ","'18' ","'Women' ",1330
2007 ,"'L5 - Social Work' ","'19' ","'Men' ",95
2007 ,"'L5 - Social Work' ","'19' ","'Women' ",745
2007 ,"'L5 - Social Work' ","'20' ","'Men' ",75
2007 ,"'L5 - Social Work' ","'20' ","'Women' ",475
2007 ,"'L5 - Social Work' ","'21 and over' ","'Men' ",1065
2007 ,"'L5 - Social Work' ","'21 and over' ","'Women' ",5270
2007 ,"'L6 - Anthropology' ","'17 and under' ","'Women' ",5
2007 ,"'L6 - Anthropology' ","'18' ","'Men' ",75
2007 ,"'L6 - Anthropology' ","'18' ","'Women' ",220
2007 ,"'L6 - Anthropology' ","'19' ","'Men' ",35
2007 ,"'L6 - Anthropology' ","'19' ","'Women' ",110
2007 ,"'L6 - Anthropology' ","'20' ","'Men' ",10
2007 ,"'L6 - Anthropology' ","'20' ","'Women' ",35
2007 ,"'L6 - Anthropology' ","'21 and over' ","'Men' ",60
2007 ,"'L6 - Anthropology' ","'21 and over' ","'Women' ",80
