"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Ethnic Group (Summary Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_022_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Ethnic Group (Summary Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'Asian' ","'Firm choice' ",1725
2007 ,"'Group K Architecture, Building and Planning' ","'Unknown' ","'Insurance choice' ",5
2007 ,"'Group K Architecture, Building and Planning' ","'Unknown' ","'Other main scheme choice' ",5
2007 ,"'Group K Architecture, Building and Planning' ","'Unknown' ","'Main scheme Clearing' ",5
2007 ,"'Group K Architecture, Building and Planning' ","'Unknown' ","'Direct Clearing' ",5
2007 ,"'Group K Architecture, Building and Planning' ","'Unknown' ","'RPA' ",470
2007 ,"'Group L Social Studies' ","'Asian' ","'Firm choice' ",1465
2007 ,"'Group L Social Studies' ","'Asian' ","'Insurance choice' ",235
2007 ,"'Group L Social Studies' ","'Asian' ","'Other main scheme choice' ",75
2007 ,"'Group L Social Studies' ","'Asian' ","'Extra' ",30
2007 ,"'Group L Social Studies' ","'Asian' ","'Main scheme Clearing' ",440
2007 ,"'Group L Social Studies' ","'Asian' ","'Direct Clearing' ",70
2007 ,"'Group L Social Studies' ","'Asian' ","'RPA' ",45
2007 ,"'Group L Social Studies' ","'Black' ","'Firm choice' ",1280
2007 ,"'Group L Social Studies' ","'Black' ","'Insurance choice' ",120
2007 ,"'Group L Social Studies' ","'Black' ","'Other main scheme choice' ",200
2007 ,"'Group L Social Studies' ","'Black' ","'Extra' ",50
2007 ,"'Group L Social Studies' ","'Black' ","'Main scheme Clearing' ",360
2007 ,"'Group L Social Studies' ","'Black' ","'Direct Clearing' ",70
2007 ,"'Group L Social Studies' ","'Black' ","'RPA' ",90
2007 ,"'Group L Social Studies' ","'Mixed' ","'Firm choice' ",645
2007 ,"'Group L Social Studies' ","'Mixed' ","'Insurance choice' ",55
2007 ,"'Group L Social Studies' ","'Mixed' ","'Other main scheme choice' ",35
2007 ,"'Group L Social Studies' ","'Mixed' ","'Extra' ",10
2007 ,"'Group L Social Studies' ","'Mixed' ","'Main scheme Clearing' ",90
2007 ,"'Group L Social Studies' ","'Mixed' ","'Direct Clearing' ",35
2007 ,"'Group L Social Studies' ","'Mixed' ","'RPA' ",25
2007 ,"'Group L Social Studies' ","'White' ","'Firm choice' ",15440
2007 ,"'Group L Social Studies' ","'White' ","'Insurance choice' ",1060
2007 ,"'Group L Social Studies' ","'White' ","'Other main scheme choice' ",735
2007 ,"'Group L Social Studies' ","'White' ","'Extra' ",180
2007 ,"'Group L Social Studies' ","'White' ","'Main scheme Clearing' ",1315
2007 ,"'Group L Social Studies' ","'White' ","'Direct Clearing' ",455
2007 ,"'Group L Social Studies' ","'White' ","'RPA' ",310
2007 ,"'Group L Social Studies' ","'Other' ","'Firm choice' ",155
2007 ,"'Group L Social Studies' ","'Other' ","'Insurance choice' ",15
2007 ,"'Group L Social Studies' ","'Other' ","'Other main scheme choice' ",10
2007 ,"'Group L Social Studies' ","'Other' ","'Extra' ",5
2007 ,"'Group L Social Studies' ","'Other' ","'Main scheme Clearing' ",50
2007 ,"'Group L Social Studies' ","'Other' ","'Direct Clearing' ",10
2007 ,"'Group L Social Studies' ","'Other' ","'RPA' ",10
2007 ,"'Group L Social Studies' ","'Unknown' ","'Firm choice' ",265
2007 ,"'Group L Social Studies' ","'Unknown' ","'Insurance choice' ",20
2007 ,"'Group L Social Studies' ","'Unknown' ","'Other main scheme choice' ",25
2007 ,"'Group L Social Studies' ","'Unknown' ","'Extra' ",5
2007 ,"'Group L Social Studies' ","'Unknown' ","'Main scheme Clearing' ",30
2007 ,"'Group L Social Studies' ","'Unknown' ","'Direct Clearing' ",10
2007 ,"'Group L Social Studies' ","'Unknown' ","'RPA' ",1205
2007 ,"'Group M Law' ","'Asian' ","'Firm choice' ",1590
2007 ,"'Group M Law' ","'Asian' ","'Insurance choice' ",370
2007 ,"'Group M Law' ","'Asian' ","'Other main scheme choice' ",85
2007 ,"'Group M Law' ","'Asian' ","'Extra' ",40
2007 ,"'Group M Law' ","'Asian' ","'Main scheme Clearing' ",510
2007 ,"'Group M Law' ","'Asian' ","'Direct Clearing' ",50
2007 ,"'Group M Law' ","'Asian' ","'RPA' ",70
2007 ,"'Group M Law' ","'Black' ","'Firm choice' ",665
2007 ,"'Group M Law' ","'Black' ","'Insurance choice' ",125
2007 ,"'Group M Law' ","'Black' ","'Other main scheme choice' ",70
2007 ,"'Group M Law' ","'Black' ","'Extra' ",25
2007 ,"'Group M Law' ","'Black' ","'Main scheme Clearing' ",165
2007 ,"'Group M Law' ","'Black' ","'Direct Clearing' ",45
2007 ,"'Group M Law' ","'Black' ","'RPA' ",75
2007 ,"'Group M Law' ","'Mixed' ","'Firm choice' ",365
2007 ,"'Group M Law' ","'Mixed' ","'Insurance choice' ",50
2007 ,"'Group M Law' ","'Mixed' ","'Other main scheme choice' ",15
2007 ,"'Group M Law' ","'Mixed' ","'Extra' ",10
2007 ,"'Group M Law' ","'Mixed' ","'Main scheme Clearing' ",60
2007 ,"'Group M Law' ","'Mixed' ","'Direct Clearing' ",5
2007 ,"'Group M Law' ","'Mixed' ","'RPA' ",15
2007 ,"'Group M Law' ","'White' ","'Firm choice' ",8535
2007 ,"'Group M Law' ","'White' ","'Insurance choice' ",865
2007 ,"'Group M Law' ","'White' ","'Other main scheme choice' ",265
2007 ,"'Group M Law' ","'White' ","'Extra' ",75
2007 ,"'Group M Law' ","'White' ","'Main scheme Clearing' ",655
2007 ,"'Group M Law' ","'White' ","'Direct Clearing' ",190
2007 ,"'Group M Law' ","'White' ","'RPA' ",145
2007 ,"'Group M Law' ","'Other' ","'Firm choice' ",140
2007 ,"'Group M Law' ","'Other' ","'Insurance choice' ",30
2007 ,"'Group M Law' ","'Other' ","'Other main scheme choice' ",10
2007 ,"'Group M Law' ","'Other' ","'Main scheme Clearing' ",50
2007 ,"'Group M Law' ","'Other' ","'Direct Clearing' ",5
2007 ,"'Group M Law' ","'Other' ","'RPA' ",5
2007 ,"'Group M Law' ","'Unknown' ","'Firm choice' ",145
2007 ,"'Group M Law' ","'Unknown' ","'Insurance choice' ",25
2007 ,"'Group M Law' ","'Unknown' ","'Other main scheme choice' ",15
2007 ,"'Group M Law' ","'Unknown' ","'Main scheme Clearing' ",20
2007 ,"'Group M Law' ","'Unknown' ","'Direct Clearing' ",10
2007 ,"'Group M Law' ","'Unknown' ","'RPA' ",685
2007 ,"'Group N Business and Admin studies' ","'Asian' ","'Firm choice' ",3625
2007 ,"'Group N Business and Admin studies' ","'Asian' ","'Insurance choice' ",690
2007 ,"'Group N Business and Admin studies' ","'Asian' ","'Other main scheme choice' ",195
2007 ,"'Group N Business and Admin studies' ","'Asian' ","'Extra' ",75
2007 ,"'Group N Business and Admin studies' ","'Asian' ","'Main scheme Clearing' ",1025
2007 ,"'Group N Business and Admin studies' ","'Asian' ","'Direct Clearing' ",265
2007 ,"'Group N Business and Admin studies' ","'Asian' ","'RPA' ",175
2007 ,"'Group N Business and Admin studies' ","'Black' ","'Firm choice' ",1800
2007 ,"'Group N Business and Admin studies' ","'Black' ","'Insurance choice' ",275
2007 ,"'Group N Business and Admin studies' ","'Black' ","'Other main scheme choice' ",280
2007 ,"'Group N Business and Admin studies' ","'Black' ","'Extra' ",30
2007 ,"'Group N Business and Admin studies' ","'Black' ","'Main scheme Clearing' ",440
2007 ,"'Group N Business and Admin studies' ","'Black' ","'Direct Clearing' ",145
2007 ,"'Group N Business and Admin studies' ","'Black' ","'RPA' ",170
2007 ,"'Group N Business and Admin studies' ","'Mixed' ","'Firm choice' ",740
2007 ,"'Group N Business and Admin studies' ","'Mixed' ","'Insurance choice' ",90
2007 ,"'Group N Business and Admin studies' ","'Mixed' ","'Other main scheme choice' ",45
2007 ,"'Group N Business and Admin studies' ","'Mixed' ","'Extra' ",15
2007 ,"'Group N Business and Admin studies' ","'Mixed' ","'Main scheme Clearing' ",100
2007 ,"'Group N Business and Admin studies' ","'Mixed' ","'Direct Clearing' ",35
2007 ,"'Group N Business and Admin studies' ","'Mixed' ","'RPA' ",45
2007 ,"'Group N Business and Admin studies' ","'White' ","'Firm choice' ",19350
2007 ,"'Group N Business and Admin studies' ","'White' ","'Insurance choice' ",1665
2007 ,"'Group N Business and Admin studies' ","'White' ","'Other main scheme choice' ",900
2007 ,"'Group N Business and Admin studies' ","'White' ","'Extra' ",220
2007 ,"'Group N Business and Admin studies' ","'White' ","'Main scheme Clearing' ",1620
2007 ,"'Group N Business and Admin studies' ","'White' ","'Direct Clearing' ",705
2007 ,"'Group N Business and Admin studies' ","'White' ","'RPA' ",445
2007 ,"'Group N Business and Admin studies' ","'Other' ","'Firm choice' ",305
2007 ,"'Group N Business and Admin studies' ","'Other' ","'Insurance choice' ",70
2007 ,"'Group N Business and Admin studies' ","'Other' ","'Other main scheme choice' ",25
2007 ,"'Group N Business and Admin studies' ","'Other' ","'Extra' ",10
2007 ,"'Group N Business and Admin studies' ","'Other' ","'Main scheme Clearing' ",90
2007 ,"'Group N Business and Admin studies' ","'Other' ","'Direct Clearing' ",20
2007 ,"'Group N Business and Admin studies' ","'Other' ","'RPA' ",25
2007 ,"'Group N Business and Admin studies' ","'Unknown' ","'Firm choice' ",295
2007 ,"'Group N Business and Admin studies' ","'Unknown' ","'Insurance choice' ",40
2007 ,"'Group N Business and Admin studies' ","'Unknown' ","'Other main scheme choice' ",25
2007 ,"'Group N Business and Admin studies' ","'Unknown' ","'Main scheme Clearing' ",60
2007 ,"'Group N Business and Admin studies' ","'Unknown' ","'Direct Clearing' ",25
2007 ,"'Group N Business and Admin studies' ","'Unknown' ","'RPA' ",2495
2007 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Firm choice' ",295
2007 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Insurance choice' ",25
2007 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Other main scheme choice' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Extra' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Main scheme Clearing' ",55
2007 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'Direct Clearing' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Asian' ","'RPA' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Firm choice' ",310
2007 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Insurance choice' ",35
2007 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Other main scheme choice' ",25
2007 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Extra' ",10
2007 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Main scheme Clearing' ",65
2007 ,"'Group P Mass Communication and Documentation' ","'Black' ","'Direct Clearing' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Black' ","'RPA' ",20
2007 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Firm choice' ",240
2007 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Insurance choice' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Other main scheme choice' ",10
2007 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Extra' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Main scheme Clearing' ",20
2007 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'Direct Clearing' ",10
2007 ,"'Group P Mass Communication and Documentation' ","'Mixed' ","'RPA' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'White' ","'Firm choice' ",5575
2007 ,"'Group P Mass Communication and Documentation' ","'White' ","'Insurance choice' ",265
2007 ,"'Group P Mass Communication and Documentation' ","'White' ","'Other main scheme choice' ",230
2007 ,"'Group P Mass Communication and Documentation' ","'White' ","'Extra' ",80
2007 ,"'Group P Mass Communication and Documentation' ","'White' ","'Main scheme Clearing' ",415
2007 ,"'Group P Mass Communication and Documentation' ","'White' ","'Direct Clearing' ",160
2007 ,"'Group P Mass Communication and Documentation' ","'White' ","'RPA' ",115
2007 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Firm choice' ",50
2007 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Insurance choice' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Other' ","'Direct Clearing' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Firm choice' ",65
2007 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Insurance choice' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Other main scheme choice' ",10
2007 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Main scheme Clearing' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'Direct Clearing' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Unknown' ","'RPA' ",365
2007 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Firm choice' ",270
2007 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Insurance choice' ",50
2007 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Other main scheme choice' ",15
2007 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Extra' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Main scheme Clearing' ",80
2007 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'Direct Clearing' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Asian' ","'RPA' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Firm choice' ",105
2007 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Insurance choice' ",15
2007 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Other main scheme choice' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Main scheme Clearing' ",25
2007 ,"'Group Q Linguistics, Classics and related' ","'Black' ","'Direct Clearing' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Firm choice' ",255
2007 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Insurance choice' ",15
2007 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Other main scheme choice' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Extra' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Main scheme Clearing' ",15
2007 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'Direct Clearing' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Mixed' ","'RPA' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Firm choice' ",7390
2007 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Insurance choice' ",595
2007 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Other main scheme choice' ",170
2007 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Extra' ",85
2007 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Main scheme Clearing' ",480
2007 ,"'Group Q Linguistics, Classics and related' ","'White' ","'Direct Clearing' ",135
2007 ,"'Group Q Linguistics, Classics and related' ","'White' ","'RPA' ",65
2007 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Firm choice' ",60
2007 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Insurance choice' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Other' ","'Main scheme Clearing' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'Firm choice' ",105
2007 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'Insurance choice' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'Main scheme Clearing' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'Direct Clearing' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Unknown' ","'RPA' ",215
2007 ,"'Group R European Languages, Literature and related' ","'Asian' ","'Firm choice' ",55
2007 ,"'Group R European Languages, Literature and related' ","'Asian' ","'Insurance choice' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Asian' ","'Main scheme Clearing' ",10
2007 ,"'Group R European Languages, Literature and related' ","'Black' ","'Firm choice' ",30
2007 ,"'Group R European Languages, Literature and related' ","'Black' ","'Insurance choice' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Black' ","'Other main scheme choice' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Black' ","'Main scheme Clearing' ",10
2007 ,"'Group R European Languages, Literature and related' ","'Black' ","'Direct Clearing' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Black' ","'RPA' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Mixed' ","'Firm choice' ",105
2007 ,"'Group R European Languages, Literature and related' ","'Mixed' ","'Insurance choice' ",15
2007 ,"'Group R European Languages, Literature and related' ","'Mixed' ","'Main scheme Clearing' ",15
2007 ,"'Group R European Languages, Literature and related' ","'White' ","'Firm choice' ",2700
2007 ,"'Group R European Languages, Literature and related' ","'White' ","'Insurance choice' ",240
2007 ,"'Group R European Languages, Literature and related' ","'White' ","'Other main scheme choice' ",55
2007 ,"'Group R European Languages, Literature and related' ","'White' ","'Extra' ",15
2007 ,"'Group R European Languages, Literature and related' ","'White' ","'Main scheme Clearing' ",180
2007 ,"'Group R European Languages, Literature and related' ","'White' ","'Direct Clearing' ",25
2007 ,"'Group R European Languages, Literature and related' ","'White' ","'RPA' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Other' ","'Firm choice' ",20
2007 ,"'Group R European Languages, Literature and related' ","'Other' ","'Insurance choice' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Unknown' ","'Firm choice' ",35
2007 ,"'Group R European Languages, Literature and related' ","'Unknown' ","'Insurance choice' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Unknown' ","'Main scheme Clearing' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Unknown' ","'RPA' ",60
2007 ,"'Group T Non-European Languages, Literature and related' ","'Asian' ","'Firm choice' ",60
2007 ,"'Group T Non-European Languages, Literature and related' ","'Asian' ","'Main scheme Clearing' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'Black' ","'Firm choice' ",15
2007 ,"'Group T Non-European Languages, Literature and related' ","'Black' ","'Main scheme Clearing' ",10
2007 ,"'Group T Non-European Languages, Literature and related' ","'Mixed' ","'Firm choice' ",60
2007 ,"'Group T Non-European Languages, Literature and related' ","'Mixed' ","'Insurance choice' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'Mixed' ","'Main scheme Clearing' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Firm choice' ",1170
2007 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Insurance choice' ",55
2007 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Other main scheme choice' ",15
2007 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Extra' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Main scheme Clearing' ",55
2007 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'Direct Clearing' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'White' ","'RPA' ",5
