"Statistic:   Number of Applicants"
"Variables:   Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band , Cycle Year"
"Coverage:   Applied before June deadline and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR2_035_06.pdf"
 
Cycle Year,Holds A Level Qualification , Holds BTEC Qualification , Holds SQA Qualification , Applicant Domicile (High Level) , Applicant Domicile (Region) , Sex , Age Band,Number of Applicants,
2008 ,"'A level qualification identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",195
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'20' ",870
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'South West' ","'Women' ","'21 and over' ",1795
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Unknown' ","'Men' ","'18' ",15
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Unknown' ","'Men' ","'19' ",10
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Unknown' ","'Men' ","'20' ",5
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Unknown' ","'Men' ","'21 and over' ",10
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Unknown' ","'Women' ","'18' ",45
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Unknown' ","'Women' ","'19' ",25
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Unknown' ","'Women' ","'20' ",15
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'England' ","'Unknown' ","'Women' ","'21 and over' ",20
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'17 and under' ",20
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'18' ",3950
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'19' ",655
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'20' ",260
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Men' ","'21 and over' ",455
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'17 and under' ",25
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'18' ",5850
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'19' ",1020
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'20' ",300
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Northern Ireland' ","'Northern Ireland' ","'Women' ","'21 and over' ",705
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'18' ",105
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'19' ",130
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'20' ",65
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Men' ","'21 and over' ",165
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'17 and under' ",5
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'18' ",125
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'19' ",125
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'20' ",40
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Scotland' ","'Scotland' ","'Women' ","'21 and over' ",190
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'17 and under' ",15
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'18' ",3930
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'19' ",975
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'20' ",295
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Men' ","'21 and over' ",605
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'17 and under' ",30
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'18' ",5510
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'19' ",1405
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'20' ",395
2008 ,"'A level qualification identified' ","'BTEC qualification not identified' ","'SQA qualification not identified' ","'Wales' ","'Wales' ","'Women' ","'21 and over' ",990
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'18' ",60
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'19' ",5
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'20' ",5
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Men' ","'21 and over' ",5
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'17 and under' ",5
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'18' ",60
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'19' ",15
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification identified' ","'Scotland' ","'Scotland' ","'Women' ","'20' ",5
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'18' ",450
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'19' ",320
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'20' ",175
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Men' ","'21 and over' ",190
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'17 and under' ",5
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'18' ",520
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'19' ",300
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'20' ",160
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North East' ","'Women' ","'21 and over' ",165
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'18' ",825
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'19' ",615
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'20' ",300
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Men' ","'21 and over' ",335
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'18' ",1075
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'19' ",615
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'20' ",340
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'Yorkshire and The Humber' ","'Women' ","'21 and over' ",300
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'17 and under' ",5
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'18' ",1330
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'19' ",985
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'20' ",540
2008 ,"'A level qualification not identified' ","'BTEC qualification identified' ","'SQA qualification not identified' ","'England' ","'North West' ","'Men' ","'21 and over' ",500
