"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_028_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Ethnic Group (Summary Level) , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Asian' ","'Firm choice' ",1355
2007 ,"'C1 - Biology' ","'White' ","'Insurance choice' ",275
2007 ,"'C1 - Biology' ","'White' ","'Other main scheme choice' ",70
2007 ,"'C1 - Biology' ","'White' ","'Extra' ",30
2007 ,"'C1 - Biology' ","'White' ","'Main scheme Clearing' ",255
2007 ,"'C1 - Biology' ","'White' ","'Direct Clearing' ",50
2007 ,"'C1 - Biology' ","'White' ","'RPA' ",30
2007 ,"'C1 - Biology' ","'Other' ","'Firm choice' ",15
2007 ,"'C1 - Biology' ","'Other' ","'Extra' ",5
2007 ,"'C1 - Biology' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'C1 - Biology' ","'Unknown' ","'Firm choice' ",35
2007 ,"'C1 - Biology' ","'Unknown' ","'Main scheme Clearing' ",5
2007 ,"'C1 - Biology' ","'Unknown' ","'RPA' ",105
2007 ,"'C2 - Botany' ","'White' ","'Firm choice' ",15
2007 ,"'C3 - Zoology' ","'Asian' ","'Firm choice' ",5
2007 ,"'C3 - Zoology' ","'Mixed' ","'Firm choice' ",15
2007 ,"'C3 - Zoology' ","'Mixed' ","'Main scheme Clearing' ",5
2007 ,"'C3 - Zoology' ","'White' ","'Firm choice' ",830
2007 ,"'C3 - Zoology' ","'White' ","'Insurance choice' ",75
2007 ,"'C3 - Zoology' ","'White' ","'Other main scheme choice' ",25
2007 ,"'C3 - Zoology' ","'White' ","'Extra' ",10
2007 ,"'C3 - Zoology' ","'White' ","'Main scheme Clearing' ",45
2007 ,"'C3 - Zoology' ","'White' ","'Direct Clearing' ",15
2007 ,"'C3 - Zoology' ","'White' ","'RPA' ",20
2007 ,"'C3 - Zoology' ","'Unknown' ","'Firm choice' ",10
2007 ,"'C3 - Zoology' ","'Unknown' ","'RPA' ",15
2007 ,"'C4 - Genetics' ","'Asian' ","'Firm choice' ",30
2007 ,"'C4 - Genetics' ","'Asian' ","'Insurance choice' ",5
2007 ,"'C4 - Genetics' ","'Asian' ","'Main scheme Clearing' ",15
2007 ,"'C4 - Genetics' ","'Black' ","'Firm choice' ",5
2007 ,"'C4 - Genetics' ","'Black' ","'Main scheme Clearing' ",5
2007 ,"'C4 - Genetics' ","'Mixed' ","'Firm choice' ",10
2007 ,"'C4 - Genetics' ","'Mixed' ","'Insurance choice' ",5
2007 ,"'C4 - Genetics' ","'White' ","'Firm choice' ",190
2007 ,"'C4 - Genetics' ","'White' ","'Insurance choice' ",20
2007 ,"'C4 - Genetics' ","'White' ","'Other main scheme choice' ",5
2007 ,"'C4 - Genetics' ","'White' ","'Extra' ",5
2007 ,"'C4 - Genetics' ","'White' ","'Main scheme Clearing' ",20
2007 ,"'C4 - Genetics' ","'White' ","'Direct Clearing' ",5
2007 ,"'C4 - Genetics' ","'Other' ","'Firm choice' ",5
2007 ,"'C4 - Genetics' ","'Unknown' ","'Firm choice' ",5
2007 ,"'C4 - Genetics' ","'Unknown' ","'RPA' ",5
2007 ,"'C5 - Microbiology' ","'Asian' ","'Firm choice' ",25
2007 ,"'C5 - Microbiology' ","'Black' ","'Firm choice' ",15
2007 ,"'C5 - Microbiology' ","'Black' ","'Insurance choice' ",5
2007 ,"'C5 - Microbiology' ","'Mixed' ","'Firm choice' ",5
2007 ,"'C5 - Microbiology' ","'White' ","'Firm choice' ",165
2007 ,"'C5 - Microbiology' ","'White' ","'Insurance choice' ",15
2007 ,"'C5 - Microbiology' ","'White' ","'Other main scheme choice' ",5
2007 ,"'C5 - Microbiology' ","'White' ","'Main scheme Clearing' ",20
2007 ,"'C5 - Microbiology' ","'White' ","'Direct Clearing' ",5
2007 ,"'C5 - Microbiology' ","'Unknown' ","'Firm choice' ",5
2007 ,"'C5 - Microbiology' ","'Unknown' ","'Main scheme Clearing' ",5
2007 ,"'C5 - Microbiology' ","'Unknown' ","'RPA' ",5
2007 ,"'C6 - Sport and Exercise Science' ","'Asian' ","'Firm choice' ",120
2007 ,"'C6 - Sport and Exercise Science' ","'Asian' ","'Insurance choice' ",15
2007 ,"'C6 - Sport and Exercise Science' ","'Asian' ","'Other main scheme choice' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Asian' ","'Extra' ",5
2007 ,"'C6 - Sport and Exercise Science' ","'Asian' ","'Main scheme Clearing' ",30
2007 ,"'C6 - Sport and Exercise Science' ","'Asian' ","'Direct Clearing' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Asian' ","'RPA' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Black' ","'Firm choice' ",175
2007 ,"'C6 - Sport and Exercise Science' ","'Black' ","'Insurance choice' ",30
2007 ,"'C6 - Sport and Exercise Science' ","'Black' ","'Other main scheme choice' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Black' ","'Extra' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Black' ","'Main scheme Clearing' ",40
2007 ,"'C6 - Sport and Exercise Science' ","'Black' ","'Direct Clearing' ",15
2007 ,"'C6 - Sport and Exercise Science' ","'Black' ","'RPA' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Mixed' ","'Firm choice' ",180
2007 ,"'C6 - Sport and Exercise Science' ","'Mixed' ","'Insurance choice' ",30
2007 ,"'C6 - Sport and Exercise Science' ","'Mixed' ","'Other main scheme choice' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Mixed' ","'Main scheme Clearing' ",15
2007 ,"'C6 - Sport and Exercise Science' ","'Mixed' ","'Direct Clearing' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Mixed' ","'RPA' ",5
2007 ,"'C6 - Sport and Exercise Science' ","'White' ","'Firm choice' ",6265
2007 ,"'C6 - Sport and Exercise Science' ","'White' ","'Insurance choice' ",515
2007 ,"'C6 - Sport and Exercise Science' ","'White' ","'Other main scheme choice' ",240
2007 ,"'C6 - Sport and Exercise Science' ","'White' ","'Extra' ",100
2007 ,"'C6 - Sport and Exercise Science' ","'White' ","'Main scheme Clearing' ",425
2007 ,"'C6 - Sport and Exercise Science' ","'White' ","'Direct Clearing' ",185
2007 ,"'C6 - Sport and Exercise Science' ","'White' ","'RPA' ",130
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Firm choice' ",25
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'C6 - Sport and Exercise Science' ","'Unknown' ","'Firm choice' ",45
2007 ,"'C6 - Sport and Exercise Science' ","'Unknown' ","'Insurance choice' ",5
2007 ,"'C6 - Sport and Exercise Science' ","'Unknown' ","'Other main scheme choice' ",5
2007 ,"'C6 - Sport and Exercise Science' ","'Unknown' ","'Main scheme Clearing' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Unknown' ","'RPA' ",310
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Asian' ","'Firm choice' ",185
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Asian' ","'Insurance choice' ",50
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Asian' ","'Other main scheme choice' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Asian' ","'Extra' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Asian' ","'Main scheme Clearing' ",110
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Asian' ","'Direct Clearing' ",10
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Asian' ","'RPA' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Black' ","'Firm choice' ",75
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Black' ","'Insurance choice' ",15
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Black' ","'Other main scheme choice' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Black' ","'Extra' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Black' ","'Main scheme Clearing' ",40
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Black' ","'Direct Clearing' ",10
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Mixed' ","'Firm choice' ",45
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Mixed' ","'Insurance choice' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Mixed' ","'Main scheme Clearing' ",10
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'White' ","'Firm choice' ",935
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'White' ","'Insurance choice' ",115
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'White' ","'Other main scheme choice' ",20
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'White' ","'Extra' ",10
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'White' ","'Main scheme Clearing' ",85
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'White' ","'Direct Clearing' ",10
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'White' ","'RPA' ",10
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Firm choice' ",20
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Insurance choice' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Unknown' ","'Firm choice' ",15
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Unknown' ","'Insurance choice' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Unknown' ","'Main scheme Clearing' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Unknown' ","'RPA' ",30
2007 ,"'C8 - Psychology' ","'Asian' ","'Firm choice' ",555
2007 ,"'C8 - Psychology' ","'Asian' ","'Insurance choice' ",110
2007 ,"'C8 - Psychology' ","'Asian' ","'Other main scheme choice' ",15
2007 ,"'C8 - Psychology' ","'Asian' ","'Extra' ",20
2007 ,"'C8 - Psychology' ","'Asian' ","'Main scheme Clearing' ",180
2007 ,"'C8 - Psychology' ","'Asian' ","'Direct Clearing' ",20
2007 ,"'C8 - Psychology' ","'Asian' ","'RPA' ",15
2007 ,"'C8 - Psychology' ","'Black' ","'Firm choice' ",365
2007 ,"'C8 - Psychology' ","'Black' ","'Insurance choice' ",75
2007 ,"'C8 - Psychology' ","'Black' ","'Other main scheme choice' ",35
2007 ,"'C8 - Psychology' ","'Black' ","'Extra' ",15
2007 ,"'C8 - Psychology' ","'Black' ","'Main scheme Clearing' ",110
2007 ,"'C8 - Psychology' ","'Black' ","'Direct Clearing' ",15
2007 ,"'C8 - Psychology' ","'Black' ","'RPA' ",45
2007 ,"'C8 - Psychology' ","'Mixed' ","'Firm choice' ",285
2007 ,"'C8 - Psychology' ","'Mixed' ","'Insurance choice' ",35
2007 ,"'C8 - Psychology' ","'Mixed' ","'Other main scheme choice' ",5
2007 ,"'C8 - Psychology' ","'Mixed' ","'Extra' ",5
2007 ,"'C8 - Psychology' ","'Mixed' ","'Main scheme Clearing' ",45
2007 ,"'C8 - Psychology' ","'Mixed' ","'Direct Clearing' ",10
2007 ,"'C8 - Psychology' ","'Mixed' ","'RPA' ",10
2007 ,"'C8 - Psychology' ","'White' ","'Firm choice' ",7750
2007 ,"'C8 - Psychology' ","'White' ","'Insurance choice' ",640
2007 ,"'C8 - Psychology' ","'White' ","'Other main scheme choice' ",220
2007 ,"'C8 - Psychology' ","'White' ","'Extra' ",95
2007 ,"'C8 - Psychology' ","'White' ","'Main scheme Clearing' ",525
2007 ,"'C8 - Psychology' ","'White' ","'Direct Clearing' ",120
2007 ,"'C8 - Psychology' ","'White' ","'RPA' ",110
2007 ,"'C8 - Psychology' ","'Other' ","'Firm choice' ",90
2007 ,"'C8 - Psychology' ","'Other' ","'Insurance choice' ",15
2007 ,"'C8 - Psychology' ","'Other' ","'Other main scheme choice' ",5
2007 ,"'C8 - Psychology' ","'Other' ","'Main scheme Clearing' ",25
2007 ,"'C8 - Psychology' ","'Other' ","'Direct Clearing' ",5
2007 ,"'C8 - Psychology' ","'Other' ","'RPA' ",5
2007 ,"'C8 - Psychology' ","'Unknown' ","'Firm choice' ",85
2007 ,"'C8 - Psychology' ","'Unknown' ","'Insurance choice' ",10
2007 ,"'C8 - Psychology' ","'Unknown' ","'Other main scheme choice' ",5
2007 ,"'C8 - Psychology' ","'Unknown' ","'Extra' ",5
2007 ,"'C8 - Psychology' ","'Unknown' ","'Main scheme Clearing' ",15
2007 ,"'C8 - Psychology' ","'Unknown' ","'RPA' ",390
2007 ,"'C9 - Others in Biological Sciences' ","'Asian' ","'Firm choice' ",40
2007 ,"'C9 - Others in Biological Sciences' ","'Asian' ","'Insurance choice' ",10
2007 ,"'C9 - Others in Biological Sciences' ","'Asian' ","'Main scheme Clearing' ",25
2007 ,"'C9 - Others in Biological Sciences' ","'Asian' ","'RPA' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Black' ","'Firm choice' ",45
2007 ,"'C9 - Others in Biological Sciences' ","'Black' ","'Insurance choice' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Black' ","'Other main scheme choice' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Black' ","'Main scheme Clearing' ",15
2007 ,"'C9 - Others in Biological Sciences' ","'Mixed' ","'Firm choice' ",10
2007 ,"'C9 - Others in Biological Sciences' ","'White' ","'Firm choice' ",265
2007 ,"'C9 - Others in Biological Sciences' ","'White' ","'Insurance choice' ",25
2007 ,"'C9 - Others in Biological Sciences' ","'White' ","'Other main scheme choice' ",10
2007 ,"'C9 - Others in Biological Sciences' ","'White' ","'Extra' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'White' ","'Main scheme Clearing' ",45
2007 ,"'C9 - Others in Biological Sciences' ","'White' ","'Direct Clearing' ",10
2007 ,"'C9 - Others in Biological Sciences' ","'White' ","'RPA' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Firm choice' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Unknown' ","'Firm choice' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Unknown' ","'RPA' ",30
2007 ,"'CC - Combinations within Biological Sciences' ","'Asian' ","'Firm choice' ",20
2007 ,"'CC - Combinations within Biological Sciences' ","'Asian' ","'Insurance choice' ",10
2007 ,"'CC - Combinations within Biological Sciences' ","'Asian' ","'Main scheme Clearing' ",10
2007 ,"'CC - Combinations within Biological Sciences' ","'Black' ","'Firm choice' ",10
2007 ,"'CC - Combinations within Biological Sciences' ","'Black' ","'Insurance choice' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Black' ","'Main scheme Clearing' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Mixed' ","'Firm choice' ",10
2007 ,"'CC - Combinations within Biological Sciences' ","'Mixed' ","'Main scheme Clearing' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'White' ","'Firm choice' ",365
2007 ,"'CC - Combinations within Biological Sciences' ","'White' ","'Insurance choice' ",40
2007 ,"'CC - Combinations within Biological Sciences' ","'White' ","'Other main scheme choice' ",15
2007 ,"'CC - Combinations within Biological Sciences' ","'White' ","'Extra' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'White' ","'Main scheme Clearing' ",35
2007 ,"'CC - Combinations within Biological Sciences' ","'White' ","'Direct Clearing' ",10
2007 ,"'CC - Combinations within Biological Sciences' ","'White' ","'RPA' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Unknown' ","'Insurance choice' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Unknown' ","'RPA' ",15
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Asian' ","'Firm choice' ",5
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Mixed' ","'Firm choice' ",10
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'White' ","'Firm choice' ",740
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'White' ","'Insurance choice' ",10
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'White' ","'Main scheme Clearing' ",25
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Unknown' ","'Firm choice' ",10
2007 ,"'D3 - Animal Science' ","'Asian' ","'Firm choice' ",5
2007 ,"'D3 - Animal Science' ","'Black' ","'Firm choice' ",5
2007 ,"'D3 - Animal Science' ","'Mixed' ","'Firm choice' ",20
2007 ,"'D3 - Animal Science' ","'White' ","'Firm choice' ",955
2007 ,"'D3 - Animal Science' ","'White' ","'Insurance choice' ",60
2007 ,"'D3 - Animal Science' ","'White' ","'Other main scheme choice' ",55
2007 ,"'D3 - Animal Science' ","'White' ","'Extra' ",10
2007 ,"'D3 - Animal Science' ","'White' ","'Main scheme Clearing' ",75
2007 ,"'D3 - Animal Science' ","'White' ","'Direct Clearing' ",65
2007 ,"'D3 - Animal Science' ","'White' ","'RPA' ",30
2007 ,"'D3 - Animal Science' ","'Unknown' ","'Firm choice' ",5
2007 ,"'D3 - Animal Science' ","'Unknown' ","'RPA' ",95
2007 ,"'D4 - Agriculture' ","'Mixed' ","'Firm choice' ",5
2007 ,"'D4 - Agriculture' ","'White' ","'Firm choice' ",835
2007 ,"'D4 - Agriculture' ","'White' ","'Insurance choice' ",35
2007 ,"'D4 - Agriculture' ","'White' ","'Other main scheme choice' ",100
2007 ,"'D4 - Agriculture' ","'White' ","'Extra' ",5
2007 ,"'D4 - Agriculture' ","'White' ","'Main scheme Clearing' ",55
2007 ,"'D4 - Agriculture' ","'White' ","'Direct Clearing' ",100
2007 ,"'D4 - Agriculture' ","'White' ","'RPA' ",50
2007 ,"'D4 - Agriculture' ","'Unknown' ","'Firm choice' ",10
2007 ,"'D4 - Agriculture' ","'Unknown' ","'Direct Clearing' ",5
2007 ,"'D4 - Agriculture' ","'Unknown' ","'RPA' ",55
2007 ,"'D5 - Forestry & arboriculture' ","'White' ","'Firm choice' ",55
2007 ,"'D5 - Forestry & arboriculture' ","'White' ","'Other main scheme choice' ",15
2007 ,"'D5 - Forestry & arboriculture' ","'White' ","'Main scheme Clearing' ",5
2007 ,"'D5 - Forestry & arboriculture' ","'White' ","'Direct Clearing' ",15
2007 ,"'D5 - Forestry & arboriculture' ","'White' ","'RPA' ",5
2007 ,"'D5 - Forestry & arboriculture' ","'Unknown' ","'Firm choice' ",5
2007 ,"'D5 - Forestry & arboriculture' ","'Unknown' ","'RPA' ",5
2007 ,"'D6 - Food and Beverage studies' ","'Asian' ","'Main scheme Clearing' ",5
2007 ,"'D6 - Food and Beverage studies' ","'Black' ","'Firm choice' ",5
2007 ,"'D6 - Food and Beverage studies' ","'Black' ","'Other main scheme choice' ",5
2007 ,"'D6 - Food and Beverage studies' ","'White' ","'Firm choice' ",145
2007 ,"'D6 - Food and Beverage studies' ","'White' ","'Other main scheme choice' ",10
2007 ,"'D6 - Food and Beverage studies' ","'White' ","'Main scheme Clearing' ",15
2007 ,"'D6 - Food and Beverage studies' ","'White' ","'Direct Clearing' ",25
2007 ,"'D6 - Food and Beverage studies' ","'White' ","'RPA' ",15
2007 ,"'D6 - Food and Beverage studies' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'D6 - Food and Beverage studies' ","'Unknown' ","'RPA' ",5
2007 ,"'D7 - Agricultural Sciences' ","'White' ","'Firm choice' ",25
2007 ,"'D7 - Agricultural Sciences' ","'White' ","'Main scheme Clearing' ",5
2007 ,"'D7 - Agricultural Sciences' ","'White' ","'RPA' ",5
2007 ,"'D7 - Agricultural Sciences' ","'Unknown' ","'RPA' ",5
2007 ,"'D9 - Others in Vet Sci,Ag & related subjects' ","'White' ","'Firm choice' ",25
2007 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'White' ","'Firm choice' ",50
2007 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'White' ","'Insurance choice' ",5
2007 ,"'DD - Combinations within Vet Sci,Ag & related subjects' ","'White' ","'Other main scheme choice' ",5
2007 ,"'F0 - Physical Sciences: any area of study' ","'Asian' ","'Firm choice' ",5
2007 ,"'F0 - Physical Sciences: any area of study' ","'Asian' ","'Main scheme Clearing' ",5
2007 ,"'F0 - Physical Sciences: any area of study' ","'Black' ","'Firm choice' ",5
2007 ,"'F0 - Physical Sciences: any area of study' ","'White' ","'Firm choice' ",40
2007 ,"'F0 - Physical Sciences: any area of study' ","'White' ","'Main scheme Clearing' ",5
2007 ,"'F1 - Chemistry' ","'Asian' ","'Firm choice' ",190
2007 ,"'F1 - Chemistry' ","'Asian' ","'Insurance choice' ",45
2007 ,"'F1 - Chemistry' ","'Asian' ","'Other main scheme choice' ",5
2007 ,"'F1 - Chemistry' ","'Asian' ","'Extra' ",10
2007 ,"'F1 - Chemistry' ","'Asian' ","'Main scheme Clearing' ",95
2007 ,"'F1 - Chemistry' ","'Asian' ","'Direct Clearing' ",10
2007 ,"'F1 - Chemistry' ","'Asian' ","'RPA' ",5
2007 ,"'F1 - Chemistry' ","'Black' ","'Firm choice' ",60
2007 ,"'F1 - Chemistry' ","'Black' ","'Insurance choice' ",20
2007 ,"'F1 - Chemistry' ","'Black' ","'Other main scheme choice' ",5
2007 ,"'F1 - Chemistry' ","'Black' ","'Main scheme Clearing' ",20
2007 ,"'F1 - Chemistry' ","'Mixed' ","'Firm choice' ",65
2007 ,"'F1 - Chemistry' ","'Mixed' ","'Insurance choice' ",10
2007 ,"'F1 - Chemistry' ","'Mixed' ","'Main scheme Clearing' ",5
2007 ,"'F1 - Chemistry' ","'White' ","'Firm choice' ",2105
2007 ,"'F1 - Chemistry' ","'White' ","'Insurance choice' ",220
2007 ,"'F1 - Chemistry' ","'White' ","'Other main scheme choice' ",20
2007 ,"'F1 - Chemistry' ","'White' ","'Extra' ",15
2007 ,"'F1 - Chemistry' ","'White' ","'Main scheme Clearing' ",165
2007 ,"'F1 - Chemistry' ","'White' ","'Direct Clearing' ",25
2007 ,"'F1 - Chemistry' ","'White' ","'RPA' ",15
2007 ,"'F1 - Chemistry' ","'Other' ","'Firm choice' ",15
2007 ,"'F1 - Chemistry' ","'Other' ","'Insurance choice' ",5
2007 ,"'F1 - Chemistry' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'F1 - Chemistry' ","'Unknown' ","'Firm choice' ",25
2007 ,"'F1 - Chemistry' ","'Unknown' ","'Insurance choice' ",5
2007 ,"'F1 - Chemistry' ","'Unknown' ","'Main scheme Clearing' ",10
2007 ,"'F1 - Chemistry' ","'Unknown' ","'RPA' ",50
2007 ,"'F2 - Materials Science' ","'White' ","'Firm choice' ",5
2007 ,"'F3 - Physics' ","'Asian' ","'Firm choice' ",105
2007 ,"'F3 - Physics' ","'Asian' ","'Insurance choice' ",10
2007 ,"'F3 - Physics' ","'Asian' ","'Main scheme Clearing' ",15
2007 ,"'F3 - Physics' ","'Black' ","'Firm choice' ",10
2007 ,"'F3 - Physics' ","'Black' ","'Insurance choice' ",5
2007 ,"'F3 - Physics' ","'Black' ","'Other main scheme choice' ",5
2007 ,"'F3 - Physics' ","'Black' ","'Direct Clearing' ",5
2007 ,"'F3 - Physics' ","'Mixed' ","'Firm choice' ",70
2007 ,"'F3 - Physics' ","'Mixed' ","'Insurance choice' ",5
2007 ,"'F3 - Physics' ","'Mixed' ","'Main scheme Clearing' ",5
2007 ,"'F3 - Physics' ","'White' ","'Firm choice' ",1890
2007 ,"'F3 - Physics' ","'White' ","'Insurance choice' ",235
2007 ,"'F3 - Physics' ","'White' ","'Other main scheme choice' ",25
2007 ,"'F3 - Physics' ","'White' ","'Extra' ",10
2007 ,"'F3 - Physics' ","'White' ","'Main scheme Clearing' ",110
2007 ,"'F3 - Physics' ","'White' ","'Direct Clearing' ",25
2007 ,"'F3 - Physics' ","'White' ","'RPA' ",10
2007 ,"'F3 - Physics' ","'Other' ","'Firm choice' ",10
2007 ,"'F3 - Physics' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'F3 - Physics' ","'Unknown' ","'Firm choice' ",50
2007 ,"'F3 - Physics' ","'Unknown' ","'Insurance choice' ",5
2007 ,"'F3 - Physics' ","'Unknown' ","'RPA' ",30
2007 ,"'F4 - Forensic and Archaeological Science' ","'Asian' ","'Firm choice' ",80
2007 ,"'F4 - Forensic and Archaeological Science' ","'Asian' ","'Insurance choice' ",10
