"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Provider Country 2016 , Acceptance Route , Cycle Year"
"Coverage:   All"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_025_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Provider Country 2016 , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6715
2007 ,"'Group P Mass Communication and Documentation' ","'England' ","'RPA' ",525
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Firm choice' ",145
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Insurance choice' ",40
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Firm choice' ",415
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Insurance choice' ",20
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Other main scheme choice' ",50
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Extra' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Main scheme Clearing' ",40
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Direct Clearing' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'RPA' ",90
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Firm choice' ",385
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Insurance choice' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Other main scheme choice' ",20
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Extra' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Main scheme Clearing' ",20
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Direct Clearing' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'RPA' ",30
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Firm choice' ",7250
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Insurance choice' ",595
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Other main scheme choice' ",220
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Extra' ",100
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Main scheme Clearing' ",555
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Direct Clearing' ",140
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'RPA' ",285
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Firm choice' ",220
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Insurance choice' ",60
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Other main scheme choice' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Main scheme Clearing' ",25
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Firm choice' ",565
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Insurance choice' ",25
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Other main scheme choice' ",15
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Extra' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Main scheme Clearing' ",25
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Direct Clearing' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'RPA' ",15
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Firm choice' ",575
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Insurance choice' ",35
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Other main scheme choice' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Extra' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Main scheme Clearing' ",45
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Direct Clearing' ",20
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'RPA' ",35
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Firm choice' ",2650
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Insurance choice' ",235
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Other main scheme choice' ",60
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Extra' ",20
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Main scheme Clearing' ",220
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Direct Clearing' ",35
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'RPA' ",55
2007 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Firm choice' ",85
2007 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Insurance choice' ",10
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Firm choice' ",315
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Insurance choice' ",25
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Other main scheme choice' ",30
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Main scheme Clearing' ",15
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'RPA' ",20
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Firm choice' ",195
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Insurance choice' ",25
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Other main scheme choice' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Main scheme Clearing' ",15
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Direct Clearing' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'RPA' ",10
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Firm choice' ",1335
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Insurance choice' ",60
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Other main scheme choice' ",20
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Extra' ",10
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Main scheme Clearing' ",75
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Direct Clearing' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'RPA' ",30
2007 ,"'Group T Non-European Languages, Literature and related' ","'Northern Ireland' ","'Firm choice' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'Northern Ireland' ","'Insurance choice' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'Scotland' ","'Firm choice' ",115
2007 ,"'Group T Non-European Languages, Literature and related' ","'Scotland' ","'Insurance choice' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Firm choice' ",25
2007 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Insurance choice' ",5
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Firm choice' ",8790
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Insurance choice' ",695
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Other main scheme choice' ",205
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Extra' ",70
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Main scheme Clearing' ",690
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Direct Clearing' ",175
2007 ,"'Group V History and Philosophical studies' ","'England' ","'RPA' ",245
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Firm choice' ",190
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Insurance choice' ",30
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Other main scheme choice' ",10
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Extra' ",5
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Firm choice' ",850
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Insurance choice' ",55
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Other main scheme choice' ",25
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Main scheme Clearing' ",40
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Direct Clearing' ",5
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'RPA' ",20
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Firm choice' ",740
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Insurance choice' ",70
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Other main scheme choice' ",10
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Extra' ",10
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Main scheme Clearing' ",35
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Direct Clearing' ",10
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'RPA' ",25
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Firm choice' ",33110
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Insurance choice' ",550
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Other main scheme choice' ",1835
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Extra' ",335
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Main scheme Clearing' ",1980
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Direct Clearing' ",830
2007 ,"'Group W Creative Arts and Design' ","'England' ","'RPA' ",2245
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Firm choice' ",440
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Insurance choice' ",10
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Other main scheme choice' ",15
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Extra' ",5
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Firm choice' ",1870
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Insurance choice' ",25
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Other main scheme choice' ",95
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Extra' ",10
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Main scheme Clearing' ",120
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Direct Clearing' ",25
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'RPA' ",90
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Firm choice' ",1905
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Insurance choice' ",20
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Other main scheme choice' ",95
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Extra' ",15
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Main scheme Clearing' ",105
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Direct Clearing' ",60
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'RPA' ",90
2007 ,"'Group X Education' ","'England' ","'Firm choice' ",8520
2007 ,"'Group X Education' ","'England' ","'Insurance choice' ",345
2007 ,"'Group X Education' ","'England' ","'Other main scheme choice' ",565
2007 ,"'Group X Education' ","'England' ","'Extra' ",85
2007 ,"'Group X Education' ","'England' ","'Main scheme Clearing' ",530
2007 ,"'Group X Education' ","'England' ","'Direct Clearing' ",305
2007 ,"'Group X Education' ","'England' ","'RPA' ",745
2007 ,"'Group X Education' ","'Northern Ireland' ","'Firm choice' ",70
2007 ,"'Group X Education' ","'Northern Ireland' ","'Insurance choice' ",5
2007 ,"'Group X Education' ","'Scotland' ","'Firm choice' ",810
2007 ,"'Group X Education' ","'Scotland' ","'Insurance choice' ",20
2007 ,"'Group X Education' ","'Scotland' ","'Other main scheme choice' ",15
2007 ,"'Group X Education' ","'Scotland' ","'Main scheme Clearing' ",40
2007 ,"'Group X Education' ","'Scotland' ","'Direct Clearing' ",5
2007 ,"'Group X Education' ","'Scotland' ","'RPA' ",10
2007 ,"'Group X Education' ","'Wales' ","'Firm choice' ",725
2007 ,"'Group X Education' ","'Wales' ","'Insurance choice' ",15
2007 ,"'Group X Education' ","'Wales' ","'Other main scheme choice' ",50
2007 ,"'Group X Education' ","'Wales' ","'Extra' ",10
2007 ,"'Group X Education' ","'Wales' ","'Main scheme Clearing' ",60
2007 ,"'Group X Education' ","'Wales' ","'Direct Clearing' ",30
2007 ,"'Group X Education' ","'Wales' ","'RPA' ",60
2007 ,"'Y Combined arts' ","'England' ","'Firm choice' ",9765
2007 ,"'Y Combined arts' ","'England' ","'Insurance choice' ",605
2007 ,"'Y Combined arts' ","'England' ","'Other main scheme choice' ",410
2007 ,"'Y Combined arts' ","'England' ","'Extra' ",145
2007 ,"'Y Combined arts' ","'England' ","'Main scheme Clearing' ",775
2007 ,"'Y Combined arts' ","'England' ","'Direct Clearing' ",260
2007 ,"'Y Combined arts' ","'England' ","'RPA' ",500
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Firm choice' ",220
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Insurance choice' ",10
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Other main scheme choice' ",5
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Main scheme Clearing' ",10
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Y Combined arts' ","'Scotland' ","'Firm choice' ",925
2007 ,"'Y Combined arts' ","'Scotland' ","'Insurance choice' ",35
2007 ,"'Y Combined arts' ","'Scotland' ","'Other main scheme choice' ",25
2007 ,"'Y Combined arts' ","'Scotland' ","'Extra' ",10
2007 ,"'Y Combined arts' ","'Scotland' ","'Main scheme Clearing' ",40
2007 ,"'Y Combined arts' ","'Scotland' ","'Direct Clearing' ",10
2007 ,"'Y Combined arts' ","'Scotland' ","'RPA' ",35
2007 ,"'Y Combined arts' ","'Wales' ","'Firm choice' ",735
2007 ,"'Y Combined arts' ","'Wales' ","'Insurance choice' ",35
2007 ,"'Y Combined arts' ","'Wales' ","'Other main scheme choice' ",25
2007 ,"'Y Combined arts' ","'Wales' ","'Extra' ",5
2007 ,"'Y Combined arts' ","'Wales' ","'Main scheme Clearing' ",35
2007 ,"'Y Combined arts' ","'Wales' ","'Direct Clearing' ",20
2007 ,"'Y Combined arts' ","'Wales' ","'RPA' ",50
2007 ,"'Y Combined sciences' ","'England' ","'Firm choice' ",4905
2007 ,"'Y Combined sciences' ","'England' ","'Insurance choice' ",465
2007 ,"'Y Combined sciences' ","'England' ","'Other main scheme choice' ",295
2007 ,"'Y Combined sciences' ","'England' ","'Extra' ",85
2007 ,"'Y Combined sciences' ","'England' ","'Main scheme Clearing' ",615
2007 ,"'Y Combined sciences' ","'England' ","'Direct Clearing' ",145
2007 ,"'Y Combined sciences' ","'England' ","'RPA' ",475
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Firm choice' ",120
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Insurance choice' ",15
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Y Combined sciences' ","'Scotland' ","'Firm choice' ",685
2007 ,"'Y Combined sciences' ","'Scotland' ","'Insurance choice' ",35
2007 ,"'Y Combined sciences' ","'Scotland' ","'Other main scheme choice' ",40
2007 ,"'Y Combined sciences' ","'Scotland' ","'Extra' ",5
2007 ,"'Y Combined sciences' ","'Scotland' ","'Main scheme Clearing' ",45
2007 ,"'Y Combined sciences' ","'Scotland' ","'Direct Clearing' ",15
2007 ,"'Y Combined sciences' ","'Scotland' ","'RPA' ",75
2007 ,"'Y Combined sciences' ","'Wales' ","'Firm choice' ",275
2007 ,"'Y Combined sciences' ","'Wales' ","'Insurance choice' ",25
2007 ,"'Y Combined sciences' ","'Wales' ","'Other main scheme choice' ",15
2007 ,"'Y Combined sciences' ","'Wales' ","'Extra' ",5
2007 ,"'Y Combined sciences' ","'Wales' ","'Main scheme Clearing' ",30
2007 ,"'Y Combined sciences' ","'Wales' ","'Direct Clearing' ",10
2007 ,"'Y Combined sciences' ","'Wales' ","'RPA' ",25
2007 ,"'Y Combined social sciences' ","'England' ","'Firm choice' ",3720
2007 ,"'Y Combined social sciences' ","'England' ","'Insurance choice' ",470
2007 ,"'Y Combined social sciences' ","'England' ","'Other main scheme choice' ",215
2007 ,"'Y Combined social sciences' ","'England' ","'Extra' ",60
2007 ,"'Y Combined social sciences' ","'England' ","'Main scheme Clearing' ",560
2007 ,"'Y Combined social sciences' ","'England' ","'Direct Clearing' ",105
2007 ,"'Y Combined social sciences' ","'England' ","'RPA' ",330
2007 ,"'Y Combined social sciences' ","'Northern Ireland' ","'Firm choice' ",80
2007 ,"'Y Combined social sciences' ","'Northern Ireland' ","'Insurance choice' ",10
2007 ,"'Y Combined social sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
2007 ,"'Y Combined social sciences' ","'Scotland' ","'Firm choice' ",405
2007 ,"'Y Combined social sciences' ","'Scotland' ","'Insurance choice' ",40
2007 ,"'Y Combined social sciences' ","'Scotland' ","'Other main scheme choice' ",15
2007 ,"'Y Combined social sciences' ","'Scotland' ","'Extra' ",5
2007 ,"'Y Combined social sciences' ","'Scotland' ","'Main scheme Clearing' ",25
2007 ,"'Y Combined social sciences' ","'Scotland' ","'Direct Clearing' ",10
2007 ,"'Y Combined social sciences' ","'Scotland' ","'RPA' ",15
2007 ,"'Y Combined social sciences' ","'Wales' ","'Firm choice' ",290
2007 ,"'Y Combined social sciences' ","'Wales' ","'Insurance choice' ",15
2007 ,"'Y Combined social sciences' ","'Wales' ","'Other main scheme choice' ",20
