"Statistic:   Number of Applications"
"Variables:   Subject Group (Summary Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_020_03.pdf"
 
Cycle Year,Subject Group (Summary Level) , Age Band , Sex,Number of Applications,
2007 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",690
2008 ,"'Group M Law' ","'20' ","'Men' ",2590
2008 ,"'Group M Law' ","'20' ","'Women' ",3590
2008 ,"'Group M Law' ","'21 and over' ","'Men' ",6790
2008 ,"'Group M Law' ","'21 and over' ","'Women' ",8150
2008 ,"'Group N Business and Admin studies' ","'17 and under' ","'Men' ",2615
2008 ,"'Group N Business and Admin studies' ","'17 and under' ","'Women' ",3065
2008 ,"'Group N Business and Admin studies' ","'18' ","'Men' ",67715
2008 ,"'Group N Business and Admin studies' ","'18' ","'Women' ",64390
2008 ,"'Group N Business and Admin studies' ","'19' ","'Men' ",32010
2008 ,"'Group N Business and Admin studies' ","'19' ","'Women' ",27160
2008 ,"'Group N Business and Admin studies' ","'20' ","'Men' ",14215
2008 ,"'Group N Business and Admin studies' ","'20' ","'Women' ",11855
2008 ,"'Group N Business and Admin studies' ","'21 and over' ","'Men' ",20800
2008 ,"'Group N Business and Admin studies' ","'21 and over' ","'Women' ",17310
2008 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Men' ",145
2008 ,"'Group P Mass Communication and Documentation' ","'17 and under' ","'Women' ",370
2008 ,"'Group P Mass Communication and Documentation' ","'18' ","'Men' ",11135
2008 ,"'Group P Mass Communication and Documentation' ","'18' ","'Women' ",15565
2008 ,"'Group P Mass Communication and Documentation' ","'19' ","'Men' ",4615
2008 ,"'Group P Mass Communication and Documentation' ","'19' ","'Women' ",5580
2008 ,"'Group P Mass Communication and Documentation' ","'20' ","'Men' ",1880
2008 ,"'Group P Mass Communication and Documentation' ","'20' ","'Women' ",1980
2008 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Men' ",2925
2008 ,"'Group P Mass Communication and Documentation' ","'21 and over' ","'Women' ",2540
2008 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Men' ",130
2008 ,"'Group Q Linguistics, Classics and related' ","'17 and under' ","'Women' ",460
2008 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Men' ",11390
2008 ,"'Group Q Linguistics, Classics and related' ","'18' ","'Women' ",31910
2008 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Men' ",3575
2008 ,"'Group Q Linguistics, Classics and related' ","'19' ","'Women' ",7465
2008 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Men' ",900
2008 ,"'Group Q Linguistics, Classics and related' ","'20' ","'Women' ",1850
2008 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Men' ",1575
2008 ,"'Group Q Linguistics, Classics and related' ","'21 and over' ","'Women' ",2925
2008 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Men' ",100
2008 ,"'Group R European Languages, Literature and related' ","'17 and under' ","'Women' ",370
2008 ,"'Group R European Languages, Literature and related' ","'18' ","'Men' ",4575
2008 ,"'Group R European Languages, Literature and related' ","'18' ","'Women' ",12685
2008 ,"'Group R European Languages, Literature and related' ","'19' ","'Men' ",955
2008 ,"'Group R European Languages, Literature and related' ","'19' ","'Women' ",2255
2008 ,"'Group R European Languages, Literature and related' ","'20' ","'Men' ",235
2008 ,"'Group R European Languages, Literature and related' ","'20' ","'Women' ",435
2008 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Men' ",415
2008 ,"'Group R European Languages, Literature and related' ","'21 and over' ","'Women' ",870
2008 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Men' ",20
2008 ,"'Group T Non-European Languages, Literature and related' ","'17 and under' ","'Women' ",70
2008 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Men' ",1655
2008 ,"'Group T Non-European Languages, Literature and related' ","'18' ","'Women' ",3215
2008 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Men' ",455
2008 ,"'Group T Non-European Languages, Literature and related' ","'19' ","'Women' ",725
2008 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Men' ",165
2008 ,"'Group T Non-European Languages, Literature and related' ","'20' ","'Women' ",200
2008 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Men' ",415
2008 ,"'Group T Non-European Languages, Literature and related' ","'21 and over' ","'Women' ",340
2008 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Men' ",255
2008 ,"'Group V History and Philosophical studies' ","'17 and under' ","'Women' ",355
2008 ,"'Group V History and Philosophical studies' ","'18' ","'Men' ",25045
2008 ,"'Group V History and Philosophical studies' ","'18' ","'Women' ",26385
2008 ,"'Group V History and Philosophical studies' ","'19' ","'Men' ",6150
2008 ,"'Group V History and Philosophical studies' ","'19' ","'Women' ",5865
2008 ,"'Group V History and Philosophical studies' ","'20' ","'Men' ",1545
2008 ,"'Group V History and Philosophical studies' ","'20' ","'Women' ",1370
2008 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Men' ",3000
2008 ,"'Group V History and Philosophical studies' ","'21 and over' ","'Women' ",2335
2008 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Men' ",285
2008 ,"'Group W Creative Arts and Design' ","'17 and under' ","'Women' ",930
2008 ,"'Group W Creative Arts and Design' ","'18' ","'Men' ",33095
2008 ,"'Group W Creative Arts and Design' ","'18' ","'Women' ",59860
2008 ,"'Group W Creative Arts and Design' ","'19' ","'Men' ",22030
2008 ,"'Group W Creative Arts and Design' ","'19' ","'Women' ",39110
2008 ,"'Group W Creative Arts and Design' ","'20' ","'Men' ",9690
2008 ,"'Group W Creative Arts and Design' ","'20' ","'Women' ",13290
2008 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Men' ",15210
2008 ,"'Group W Creative Arts and Design' ","'21 and over' ","'Women' ",19225
2008 ,"'Group X Education' ","'17 and under' ","'Men' ",45
2008 ,"'Group X Education' ","'17 and under' ","'Women' ",340
2008 ,"'Group X Education' ","'18' ","'Men' ",4050
2008 ,"'Group X Education' ","'18' ","'Women' ",33730
2008 ,"'Group X Education' ","'19' ","'Men' ",1550
2008 ,"'Group X Education' ","'19' ","'Women' ",9395
2008 ,"'Group X Education' ","'20' ","'Men' ",730
2008 ,"'Group X Education' ","'20' ","'Women' ",4235
2008 ,"'Group X Education' ","'21 and over' ","'Men' ",2090
2008 ,"'Group X Education' ","'21 and over' ","'Women' ",9990
2008 ,"'Y Combined arts' ","'17 and under' ","'Men' ",120
2008 ,"'Y Combined arts' ","'17 and under' ","'Women' ",570
2008 ,"'Y Combined arts' ","'18' ","'Men' ",12350
2008 ,"'Y Combined arts' ","'18' ","'Women' ",31965
2008 ,"'Y Combined arts' ","'19' ","'Men' ",4505
2008 ,"'Y Combined arts' ","'19' ","'Women' ",8440
2008 ,"'Y Combined arts' ","'20' ","'Men' ",1645
2008 ,"'Y Combined arts' ","'20' ","'Women' ",2725
2008 ,"'Y Combined arts' ","'21 and over' ","'Men' ",3200
2008 ,"'Y Combined arts' ","'21 and over' ","'Women' ",4830
2008 ,"'Y Combined sciences' ","'17 and under' ","'Men' ",380
2008 ,"'Y Combined sciences' ","'17 and under' ","'Women' ",290
2008 ,"'Y Combined sciences' ","'18' ","'Men' ",12080
2008 ,"'Y Combined sciences' ","'18' ","'Women' ",10240
2008 ,"'Y Combined sciences' ","'19' ","'Men' ",3960
2008 ,"'Y Combined sciences' ","'19' ","'Women' ",2870
2008 ,"'Y Combined sciences' ","'20' ","'Men' ",1610
2008 ,"'Y Combined sciences' ","'20' ","'Women' ",945
2008 ,"'Y Combined sciences' ","'21 and over' ","'Men' ",3125
2008 ,"'Y Combined sciences' ","'21 and over' ","'Women' ",2190
2008 ,"'Y Combined social sciences' ","'17 and under' ","'Men' ",360
2008 ,"'Y Combined social sciences' ","'17 and under' ","'Women' ",425
2008 ,"'Y Combined social sciences' ","'18' ","'Men' ",9520
2008 ,"'Y Combined social sciences' ","'18' ","'Women' ",10505
2008 ,"'Y Combined social sciences' ","'19' ","'Men' ",4295
2008 ,"'Y Combined social sciences' ","'19' ","'Women' ",4150
2008 ,"'Y Combined social sciences' ","'20' ","'Men' ",1545
2008 ,"'Y Combined social sciences' ","'20' ","'Women' ",1395
2008 ,"'Y Combined social sciences' ","'21 and over' ","'Men' ",2195
2008 ,"'Y Combined social sciences' ","'21 and over' ","'Women' ",2030
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Men' ",640
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'17 and under' ","'Women' ",655
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Men' ",31340
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'18' ","'Women' ",31345
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Men' ",12185
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'19' ","'Women' ",9875
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Men' ",5010
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'20' ","'Women' ",3690
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Men' ",7940
2008 ,"'Y Sciences combined with Social Sciences or Arts' ","'21 and over' ","'Women' ",7190
2008 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Men' ",465
2008 ,"'Y Social Sciences combined with Arts' ","'17 and under' ","'Women' ",820
2008 ,"'Y Social Sciences combined with Arts' ","'18' ","'Men' ",15780
2008 ,"'Y Social Sciences combined with Arts' ","'18' ","'Women' ",24860
2008 ,"'Y Social Sciences combined with Arts' ","'19' ","'Men' ",5490
2008 ,"'Y Social Sciences combined with Arts' ","'19' ","'Women' ",8350
2008 ,"'Y Social Sciences combined with Arts' ","'20' ","'Men' ",1985
2008 ,"'Y Social Sciences combined with Arts' ","'20' ","'Women' ",2880
2008 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Men' ",3070
2008 ,"'Y Social Sciences combined with Arts' ","'21 and over' ","'Women' ",4405
2008 ,"'Z General, other combined and unknown' ","'17 and under' ","'Men' ",165
2008 ,"'Z General, other combined and unknown' ","'17 and under' ","'Women' ",255
2008 ,"'Z General, other combined and unknown' ","'18' ","'Men' ",4290
2008 ,"'Z General, other combined and unknown' ","'18' ","'Women' ",5775
2008 ,"'Z General, other combined and unknown' ","'19' ","'Men' ",1490
2008 ,"'Z General, other combined and unknown' ","'19' ","'Women' ",1855
2008 ,"'Z General, other combined and unknown' ","'20' ","'Men' ",610
2008 ,"'Z General, other combined and unknown' ","'20' ","'Women' ",575
2008 ,"'Z General, other combined and unknown' ","'21 and over' ","'Men' ",1190
2008 ,"'Z General, other combined and unknown' ","'21 and over' ","'Women' ",1220
2009 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Men' ",700
2009 ,"'Group A Medicine and Dentistry' ","'17 and under' ","'Women' ",925
2009 ,"'Group A Medicine and Dentistry' ","'18' ","'Men' ",17365
2009 ,"'Group A Medicine and Dentistry' ","'18' ","'Women' ",22455
2009 ,"'Group A Medicine and Dentistry' ","'19' ","'Men' ",5450
2009 ,"'Group A Medicine and Dentistry' ","'19' ","'Women' ",6430
2009 ,"'Group A Medicine and Dentistry' ","'20' ","'Men' ",1640
2009 ,"'Group A Medicine and Dentistry' ","'20' ","'Women' ",1705
2009 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Men' ",11280
2009 ,"'Group A Medicine and Dentistry' ","'21 and over' ","'Women' ",13860
2009 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Men' ",520
2009 ,"'Group B Subjects allied to Medicine' ","'17 and under' ","'Women' ",1940
2009 ,"'Group B Subjects allied to Medicine' ","'18' ","'Men' ",16900
2009 ,"'Group B Subjects allied to Medicine' ","'18' ","'Women' ",68610
2009 ,"'Group B Subjects allied to Medicine' ","'19' ","'Men' ",8440
2009 ,"'Group B Subjects allied to Medicine' ","'19' ","'Women' ",28985
2009 ,"'Group B Subjects allied to Medicine' ","'20' ","'Men' ",3610
2009 ,"'Group B Subjects allied to Medicine' ","'20' ","'Women' ",14700
2009 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Men' ",21780
2009 ,"'Group B Subjects allied to Medicine' ","'21 and over' ","'Women' ",80710
2009 ,"'Group C Biological Sciences' ","'17 and under' ","'Men' ",640
2009 ,"'Group C Biological Sciences' ","'17 and under' ","'Women' ",1615
2009 ,"'Group C Biological Sciences' ","'18' ","'Men' ",46080
2009 ,"'Group C Biological Sciences' ","'18' ","'Women' ",72975
2009 ,"'Group C Biological Sciences' ","'19' ","'Men' ",15255
2009 ,"'Group C Biological Sciences' ","'19' ","'Women' ",17865
2009 ,"'Group C Biological Sciences' ","'20' ","'Men' ",5120
2009 ,"'Group C Biological Sciences' ","'20' ","'Women' ",5900
2009 ,"'Group C Biological Sciences' ","'21 and over' ","'Men' ",8990
2009 ,"'Group C Biological Sciences' ","'21 and over' ","'Women' ",12000
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Men' ",115
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'17 and under' ","'Women' ",235
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Men' ",3040
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'18' ","'Women' ",8785
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Men' ",995
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'19' ","'Women' ",2710
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Men' ",435
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'20' ","'Women' ",895
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Men' ",1390
2009 ,"'Group D Veterinary Sciences, Agriculture and related' ","'21 and over' ","'Women' ",2750
2009 ,"'Group F Physical Sciences' ","'17 and under' ","'Men' ",620
2009 ,"'Group F Physical Sciences' ","'17 and under' ","'Women' ",615
2009 ,"'Group F Physical Sciences' ","'18' ","'Men' ",35995
2009 ,"'Group F Physical Sciences' ","'18' ","'Women' ",22865
2009 ,"'Group F Physical Sciences' ","'19' ","'Men' ",7040
2009 ,"'Group F Physical Sciences' ","'19' ","'Women' ",4745
2009 ,"'Group F Physical Sciences' ","'20' ","'Men' ",2035
2009 ,"'Group F Physical Sciences' ","'20' ","'Women' ",1455
2009 ,"'Group F Physical Sciences' ","'21 and over' ","'Men' ",3755
2009 ,"'Group F Physical Sciences' ","'21 and over' ","'Women' ",2480
2009 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Men' ",450
2009 ,"'Group G Mathematical Sciences' ","'17 and under' ","'Women' ",530
2009 ,"'Group G Mathematical Sciences' ","'18' ","'Men' ",16760
2009 ,"'Group G Mathematical Sciences' ","'18' ","'Women' ",11815
2009 ,"'Group G Mathematical Sciences' ","'19' ","'Men' ",3960
2009 ,"'Group G Mathematical Sciences' ","'19' ","'Women' ",2755
2009 ,"'Group G Mathematical Sciences' ","'20' ","'Men' ",1380
2009 ,"'Group G Mathematical Sciences' ","'20' ","'Women' ",920
2009 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Men' ",1490
2009 ,"'Group G Mathematical Sciences' ","'21 and over' ","'Women' ",745
2009 ,"'Group H Engineering' ","'17 and under' ","'Men' ",3485
2009 ,"'Group H Engineering' ","'17 and under' ","'Women' ",865
2009 ,"'Group H Engineering' ","'18' ","'Men' ",55645
2009 ,"'Group H Engineering' ","'18' ","'Women' ",8475
2009 ,"'Group H Engineering' ","'19' ","'Men' ",20115
2009 ,"'Group H Engineering' ","'19' ","'Women' ",3045
2009 ,"'Group H Engineering' ","'20' ","'Men' ",9410
2009 ,"'Group H Engineering' ","'20' ","'Women' ",1260
2009 ,"'Group H Engineering' ","'21 and over' ","'Men' ",18405
2009 ,"'Group H Engineering' ","'21 and over' ","'Women' ",2080
2009 ,"'Group I Computer Sciences' ","'17 and under' ","'Men' ",715
2009 ,"'Group I Computer Sciences' ","'17 and under' ","'Women' ",315
2009 ,"'Group I Computer Sciences' ","'18' ","'Men' ",31355
2009 ,"'Group I Computer Sciences' ","'18' ","'Women' ",6055
2009 ,"'Group I Computer Sciences' ","'19' ","'Men' ",14815
2009 ,"'Group I Computer Sciences' ","'19' ","'Women' ",2460
2009 ,"'Group I Computer Sciences' ","'20' ","'Men' ",7320
2009 ,"'Group I Computer Sciences' ","'20' ","'Women' ",1090
2009 ,"'Group I Computer Sciences' ","'21 and over' ","'Men' ",13365
2009 ,"'Group I Computer Sciences' ","'21 and over' ","'Women' ",2395
2009 ,"'Group J Technologies' ","'17 and under' ","'Men' ",80
2009 ,"'Group J Technologies' ","'17 and under' ","'Women' ",45
2009 ,"'Group J Technologies' ","'18' ","'Men' ",4155
2009 ,"'Group J Technologies' ","'18' ","'Women' ",1080
2009 ,"'Group J Technologies' ","'19' ","'Men' ",1885
2009 ,"'Group J Technologies' ","'19' ","'Women' ",765
2009 ,"'Group J Technologies' ","'20' ","'Men' ",990
2009 ,"'Group J Technologies' ","'20' ","'Women' ",280
2009 ,"'Group J Technologies' ","'21 and over' ","'Men' ",1825
2009 ,"'Group J Technologies' ","'21 and over' ","'Women' ",380
2009 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Men' ",380
2009 ,"'Group K Architecture, Building and Planning' ","'17 and under' ","'Women' ",710
2009 ,"'Group K Architecture, Building and Planning' ","'18' ","'Men' ",16890
2009 ,"'Group K Architecture, Building and Planning' ","'18' ","'Women' ",8665
2009 ,"'Group K Architecture, Building and Planning' ","'19' ","'Men' ",7035
2009 ,"'Group K Architecture, Building and Planning' ","'19' ","'Women' ",3275
2009 ,"'Group K Architecture, Building and Planning' ","'20' ","'Men' ",2970
2009 ,"'Group K Architecture, Building and Planning' ","'20' ","'Women' ",1195
2009 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Men' ",6895
2009 ,"'Group K Architecture, Building and Planning' ","'21 and over' ","'Women' ",2470
2009 ,"'Group L Social Studies' ","'17 and under' ","'Men' ",1545
2009 ,"'Group L Social Studies' ","'17 and under' ","'Women' ",1905
2009 ,"'Group L Social Studies' ","'18' ","'Men' ",44905
2009 ,"'Group L Social Studies' ","'18' ","'Women' ",53200
2009 ,"'Group L Social Studies' ","'19' ","'Men' ",17475
2009 ,"'Group L Social Studies' ","'19' ","'Women' ",20535
2009 ,"'Group L Social Studies' ","'20' ","'Men' ",5770
2009 ,"'Group L Social Studies' ","'20' ","'Women' ",7895
2009 ,"'Group L Social Studies' ","'21 and over' ","'Men' ",15285
2009 ,"'Group L Social Studies' ","'21 and over' ","'Women' ",36420
2009 ,"'Group M Law' ","'17 and under' ","'Men' ",695
2009 ,"'Group M Law' ","'17 and under' ","'Women' ",1800
2009 ,"'Group M Law' ","'18' ","'Men' ",22285
2009 ,"'Group M Law' ","'18' ","'Women' ",41890
2009 ,"'Group M Law' ","'19' ","'Men' ",7585
2009 ,"'Group M Law' ","'19' ","'Women' ",11760
2009 ,"'Group M Law' ","'20' ","'Men' ",3000
2009 ,"'Group M Law' ","'20' ","'Women' ",4070
2009 ,"'Group M Law' ","'21 and over' ","'Men' ",8375
2009 ,"'Group M Law' ","'21 and over' ","'Women' ",9420
2009 ,"'Group N Business and Admin studies' ","'17 and under' ","'Men' ",2720
2009 ,"'Group N Business and Admin studies' ","'17 and under' ","'Women' ",2990
