"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Applicant Domicile (Region) , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_027_01.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Applicant Domicile (Region),Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'North East' ",190
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'East Midlands' ",65
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'West Midlands' ",90
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'East of England' ",125
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'London' ",80
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'South East' ",220
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'South West' ",165
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'Wales' ",45
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'Scotland' ",40
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'Northern Ireland' ",75
2007 ,"'F8 - Physical geographical sciences' ","'North East' ",90
2007 ,"'F8 - Physical geographical sciences' ","'Yorkshire and The Humber' ",205
2007 ,"'F8 - Physical geographical sciences' ","'North West' ",300
2007 ,"'F8 - Physical geographical sciences' ","'East Midlands' ",185
2007 ,"'F8 - Physical geographical sciences' ","'West Midlands' ",255
2007 ,"'F8 - Physical geographical sciences' ","'East of England' ",270
2007 ,"'F8 - Physical geographical sciences' ","'London' ",270
2007 ,"'F8 - Physical geographical sciences' ","'South East' ",545
2007 ,"'F8 - Physical geographical sciences' ","'South West' ",355
2007 ,"'F8 - Physical geographical sciences' ","'Wales' ",215
2007 ,"'F8 - Physical geographical sciences' ","'Scotland' ",130
2007 ,"'F8 - Physical geographical sciences' ","'Northern Ireland' ",190
2007 ,"'F9 - Others in Physical Sciences' ","'Yorkshire and The Humber' ",60
2007 ,"'F9 - Others in Physical Sciences' ","'North West' ",40
2007 ,"'F9 - Others in Physical Sciences' ","'East Midlands' ",20
2007 ,"'F9 - Others in Physical Sciences' ","'West Midlands' ",15
2007 ,"'F9 - Others in Physical Sciences' ","'East of England' ",135
2007 ,"'F9 - Others in Physical Sciences' ","'London' ",20
2007 ,"'F9 - Others in Physical Sciences' ","'South East' ",15
2007 ,"'F9 - Others in Physical Sciences' ","'South West' ",5
2007 ,"'F9 - Others in Physical Sciences' ","'Wales' ",30
2007 ,"'F9 - Others in Physical Sciences' ","'Scotland' ",5
2007 ,"'FF - Combinations within Physical Sciences' ","'North East' ",30
2007 ,"'FF - Combinations within Physical Sciences' ","'Yorkshire and The Humber' ",75
2007 ,"'FF - Combinations within Physical Sciences' ","'North West' ",100
2007 ,"'FF - Combinations within Physical Sciences' ","'East Midlands' ",55
2007 ,"'FF - Combinations within Physical Sciences' ","'West Midlands' ",75
2007 ,"'FF - Combinations within Physical Sciences' ","'East of England' ",70
2007 ,"'FF - Combinations within Physical Sciences' ","'London' ",45
2007 ,"'FF - Combinations within Physical Sciences' ","'South East' ",115
2007 ,"'FF - Combinations within Physical Sciences' ","'South West' ",110
2007 ,"'FF - Combinations within Physical Sciences' ","'Wales' ",30
2007 ,"'FF - Combinations within Physical Sciences' ","'Scotland' ",110
2007 ,"'FF - Combinations within Physical Sciences' ","'Northern Ireland' ",20
2007 ,"'G0 - Mathematical Sciences: any area' ","'West Midlands' ",15
2007 ,"'G0 - Mathematical Sciences: any area' ","'Scotland' ",10
2007 ,"'G1 - Mathematics' ","'North East' ",130
2007 ,"'G1 - Mathematics' ","'Yorkshire and The Humber' ",305
2007 ,"'G1 - Mathematics' ","'North West' ",510
2007 ,"'G1 - Mathematics' ","'East Midlands' ",310
2007 ,"'G1 - Mathematics' ","'West Midlands' ",350
2007 ,"'G1 - Mathematics' ","'East of England' ",450
2007 ,"'G1 - Mathematics' ","'London' ",690
2007 ,"'G1 - Mathematics' ","'South East' ",690
2007 ,"'G1 - Mathematics' ","'South West' ",380
2007 ,"'G1 - Mathematics' ","'Wales' ",235
2007 ,"'G1 - Mathematics' ","'Scotland' ",255
2007 ,"'G1 - Mathematics' ","'Northern Ireland' ",140
2007 ,"'G2 - Operational Research' ","'Scotland' ",5
2007 ,"'G3 - Statistics' ","'Yorkshire and The Humber' ",5
2007 ,"'G3 - Statistics' ","'North West' ",10
2007 ,"'G3 - Statistics' ","'East Midlands' ",5
2007 ,"'G3 - Statistics' ","'West Midlands' ",5
2007 ,"'G3 - Statistics' ","'East of England' ",5
2007 ,"'G3 - Statistics' ","'London' ",55
2007 ,"'G3 - Statistics' ","'South East' ",15
2007 ,"'G3 - Statistics' ","'South West' ",10
2007 ,"'G9 - Others in Mathematical Sciences' ","'West Midlands' ",5
2007 ,"'G9 - Others in Mathematical Sciences' ","'London' ",5
2007 ,"'GG - Combinations within Mathematical Sciences' ","'North East' ",5
2007 ,"'GG - Combinations within Mathematical Sciences' ","'Yorkshire and The Humber' ",10
2007 ,"'GG - Combinations within Mathematical Sciences' ","'North West' ",20
2007 ,"'GG - Combinations within Mathematical Sciences' ","'East Midlands' ",10
2007 ,"'GG - Combinations within Mathematical Sciences' ","'West Midlands' ",15
2007 ,"'GG - Combinations within Mathematical Sciences' ","'East of England' ",15
2007 ,"'GG - Combinations within Mathematical Sciences' ","'London' ",60
2007 ,"'GG - Combinations within Mathematical Sciences' ","'South East' ",30
2007 ,"'GG - Combinations within Mathematical Sciences' ","'South West' ",15
2007 ,"'GG - Combinations within Mathematical Sciences' ","'Wales' ",5
2007 ,"'GG - Combinations within Mathematical Sciences' ","'Scotland' ",55
2007 ,"'GG - Combinations within Mathematical Sciences' ","'Northern Ireland' ",20
2007 ,"'H0 - Engineering: any area of study' ","'East of England' ",5
2007 ,"'H0 - Engineering: any area of study' ","'London' ",5
2007 ,"'H0 - Engineering: any area of study' ","'South East' ",25
2007 ,"'H0 - Engineering: any area of study' ","'South West' ",5
2007 ,"'H1 - General Engineering' ","'North East' ",50
2007 ,"'H1 - General Engineering' ","'Yorkshire and The Humber' ",170
2007 ,"'H1 - General Engineering' ","'North West' ",270
2007 ,"'H1 - General Engineering' ","'East Midlands' ",165
2007 ,"'H1 - General Engineering' ","'West Midlands' ",280
2007 ,"'H1 - General Engineering' ","'East of England' ",150
2007 ,"'H1 - General Engineering' ","'London' ",400
2007 ,"'H1 - General Engineering' ","'South East' ",320
2007 ,"'H1 - General Engineering' ","'South West' ",215
2007 ,"'H1 - General Engineering' ","'Wales' ",80
2007 ,"'H1 - General Engineering' ","'Scotland' ",155
2007 ,"'H1 - General Engineering' ","'Northern Ireland' ",55
2007 ,"'H1 - General Engineering' ","'Unknown' ",5
2007 ,"'H2 - Civil Engineering' ","'North East' ",105
2007 ,"'H2 - Civil Engineering' ","'Yorkshire and The Humber' ",180
2007 ,"'H2 - Civil Engineering' ","'North West' ",245
2007 ,"'H2 - Civil Engineering' ","'East Midlands' ",175
2007 ,"'H2 - Civil Engineering' ","'West Midlands' ",185
2007 ,"'H2 - Civil Engineering' ","'East of England' ",200
2007 ,"'H2 - Civil Engineering' ","'London' ",455
2007 ,"'H2 - Civil Engineering' ","'South East' ",280
2007 ,"'H2 - Civil Engineering' ","'South West' ",150
2007 ,"'H2 - Civil Engineering' ","'Wales' ",150
2007 ,"'H2 - Civil Engineering' ","'Scotland' ",320
2007 ,"'H2 - Civil Engineering' ","'Northern Ireland' ",180
2007 ,"'H2 - Civil Engineering' ","'Unknown' ",5
2007 ,"'H3 - Mechanical Engineering' ","'North East' ",105
2007 ,"'H3 - Mechanical Engineering' ","'Yorkshire and The Humber' ",230
2007 ,"'H3 - Mechanical Engineering' ","'North West' ",330
2007 ,"'H3 - Mechanical Engineering' ","'East Midlands' ",215
2007 ,"'H3 - Mechanical Engineering' ","'West Midlands' ",250
2007 ,"'H3 - Mechanical Engineering' ","'East of England' ",245
2007 ,"'H3 - Mechanical Engineering' ","'London' ",460
2007 ,"'H3 - Mechanical Engineering' ","'South East' ",500
2007 ,"'H3 - Mechanical Engineering' ","'South West' ",275
2007 ,"'H3 - Mechanical Engineering' ","'Wales' ",155
2007 ,"'H3 - Mechanical Engineering' ","'Scotland' ",420
2007 ,"'H3 - Mechanical Engineering' ","'Northern Ireland' ",130
2007 ,"'H3 - Mechanical Engineering' ","'Unknown' ",10
2007 ,"'H4 - Aerospace Engineering' ","'North East' ",65
2007 ,"'H4 - Aerospace Engineering' ","'Yorkshire and The Humber' ",90
2007 ,"'H4 - Aerospace Engineering' ","'North West' ",160
2007 ,"'H4 - Aerospace Engineering' ","'East Midlands' ",70
2007 ,"'H4 - Aerospace Engineering' ","'West Midlands' ",85
2007 ,"'H4 - Aerospace Engineering' ","'East of England' ",125
2007 ,"'H4 - Aerospace Engineering' ","'London' ",305
2007 ,"'H4 - Aerospace Engineering' ","'South East' ",220
2007 ,"'H4 - Aerospace Engineering' ","'South West' ",95
2007 ,"'H4 - Aerospace Engineering' ","'Wales' ",70
2007 ,"'H4 - Aerospace Engineering' ","'Scotland' ",120
2007 ,"'H4 - Aerospace Engineering' ","'Northern Ireland' ",40
2007 ,"'H4 - Aerospace Engineering' ","'Unknown' ",5
2007 ,"'H5 - Naval Architecture' ","'North East' ",5
2007 ,"'H5 - Naval Architecture' ","'North West' ",5
2007 ,"'H5 - Naval Architecture' ","'South East' ",15
2007 ,"'H5 - Naval Architecture' ","'South West' ",10
2007 ,"'H5 - Naval Architecture' ","'Wales' ",5
2007 ,"'H5 - Naval Architecture' ","'Scotland' ",15
2007 ,"'H6 - Electronic and Electrical Engineering' ","'North East' ",80
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Yorkshire and The Humber' ",170
2007 ,"'H6 - Electronic and Electrical Engineering' ","'North West' ",335
2007 ,"'H6 - Electronic and Electrical Engineering' ","'East Midlands' ",140
2007 ,"'H6 - Electronic and Electrical Engineering' ","'West Midlands' ",170
2007 ,"'H6 - Electronic and Electrical Engineering' ","'East of England' ",210
2007 ,"'H6 - Electronic and Electrical Engineering' ","'London' ",600
2007 ,"'H6 - Electronic and Electrical Engineering' ","'South East' ",325
2007 ,"'H6 - Electronic and Electrical Engineering' ","'South West' ",150
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Wales' ",180
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Scotland' ",330
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Northern Ireland' ",65
2007 ,"'H6 - Electronic and Electrical Engineering' ","'Unknown' ",10
2007 ,"'H7 - Production and Manufacturing Engineering' ","'North East' ",10
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Yorkshire and The Humber' ",40
2007 ,"'H7 - Production and Manufacturing Engineering' ","'North West' ",40
2007 ,"'H7 - Production and Manufacturing Engineering' ","'East Midlands' ",40
2007 ,"'H7 - Production and Manufacturing Engineering' ","'West Midlands' ",45
2007 ,"'H7 - Production and Manufacturing Engineering' ","'East of England' ",45
2007 ,"'H7 - Production and Manufacturing Engineering' ","'London' ",100
2007 ,"'H7 - Production and Manufacturing Engineering' ","'South East' ",110
2007 ,"'H7 - Production and Manufacturing Engineering' ","'South West' ",40
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Wales' ",10
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Scotland' ",80
2007 ,"'H7 - Production and Manufacturing Engineering' ","'Northern Ireland' ",40
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'North East' ",40
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Yorkshire and The Humber' ",60
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'North West' ",85
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'East Midlands' ",35
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'West Midlands' ",55
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'East of England' ",55
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'London' ",195
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'South East' ",95
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'South West' ",45
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Wales' ",25
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Scotland' ",225
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'Northern Ireland' ",20
2007 ,"'HH - Combinations within Engineering' ","'North East' ",10
2007 ,"'HH - Combinations within Engineering' ","'Yorkshire and The Humber' ",20
2007 ,"'HH - Combinations within Engineering' ","'North West' ",50
2007 ,"'HH - Combinations within Engineering' ","'East Midlands' ",15
2007 ,"'HH - Combinations within Engineering' ","'West Midlands' ",25
2007 ,"'HH - Combinations within Engineering' ","'East of England' ",25
2007 ,"'HH - Combinations within Engineering' ","'London' ",40
2007 ,"'HH - Combinations within Engineering' ","'South East' ",60
2007 ,"'HH - Combinations within Engineering' ","'South West' ",55
2007 ,"'HH - Combinations within Engineering' ","'Wales' ",15
2007 ,"'HH - Combinations within Engineering' ","'Scotland' ",120
2007 ,"'HH - Combinations within Engineering' ","'Northern Ireland' ",40
2007 ,"'I1 - Computer Science' ","'North East' ",365
2007 ,"'I1 - Computer Science' ","'Yorkshire and The Humber' ",700
2007 ,"'I1 - Computer Science' ","'North West' ",1055
2007 ,"'I1 - Computer Science' ","'East Midlands' ",595
2007 ,"'I1 - Computer Science' ","'West Midlands' ",875
2007 ,"'I1 - Computer Science' ","'East of England' ",745
2007 ,"'I1 - Computer Science' ","'London' ",1960
2007 ,"'I1 - Computer Science' ","'South East' ",1100
2007 ,"'I1 - Computer Science' ","'South West' ",635
2007 ,"'I1 - Computer Science' ","'Wales' ",420
2007 ,"'I1 - Computer Science' ","'Scotland' ",1035
2007 ,"'I1 - Computer Science' ","'Northern Ireland' ",525
2007 ,"'I1 - Computer Science' ","'Unknown' ",20
2007 ,"'I2 - Information Systems' ","'North East' ",135
2007 ,"'I2 - Information Systems' ","'Yorkshire and The Humber' ",290
2007 ,"'I2 - Information Systems' ","'North West' ",350
2007 ,"'I2 - Information Systems' ","'East Midlands' ",145
2007 ,"'I2 - Information Systems' ","'West Midlands' ",160
2007 ,"'I2 - Information Systems' ","'East of England' ",125
2007 ,"'I2 - Information Systems' ","'London' ",855
2007 ,"'I2 - Information Systems' ","'South East' ",300
2007 ,"'I2 - Information Systems' ","'South West' ",145
2007 ,"'I2 - Information Systems' ","'Wales' ",160
2007 ,"'I2 - Information Systems' ","'Scotland' ",85
2007 ,"'I2 - Information Systems' ","'Northern Ireland' ",85
2007 ,"'I2 - Information Systems' ","'Unknown' ",10
2007 ,"'I3 - Software Engineering' ","'North East' ",30
2007 ,"'I3 - Software Engineering' ","'Yorkshire and The Humber' ",165
2007 ,"'I3 - Software Engineering' ","'North West' ",120
2007 ,"'I3 - Software Engineering' ","'East Midlands' ",100
2007 ,"'I3 - Software Engineering' ","'West Midlands' ",95
2007 ,"'I3 - Software Engineering' ","'East of England' ",80
2007 ,"'I3 - Software Engineering' ","'London' ",140
2007 ,"'I3 - Software Engineering' ","'South East' ",200
2007 ,"'I3 - Software Engineering' ","'South West' ",180
2007 ,"'I3 - Software Engineering' ","'Wales' ",40
2007 ,"'I3 - Software Engineering' ","'Scotland' ",70
2007 ,"'I3 - Software Engineering' ","'Northern Ireland' ",25
2007 ,"'I4 - Artificial Intelligence' ","'North West' ",5
2007 ,"'I4 - Artificial Intelligence' ","'East of England' ",5
2007 ,"'I4 - Artificial Intelligence' ","'London' ",10
2007 ,"'I4 - Artificial Intelligence' ","'South East' ",5
2007 ,"'I4 - Artificial Intelligence' ","'South West' ",5
2007 ,"'I4 - Artificial Intelligence' ","'Scotland' ",5
2007 ,"'I4 - Artificial Intelligence' ","'Northern Ireland' ",5
2007 ,"'I9 - Others in Computer Sciences' ","'North West' ",10
2007 ,"'I9 - Others in Computer Sciences' ","'London' ",15
2007 ,"'II - Combinations in Computer Sciences' ","'North East' ",75
2007 ,"'II - Combinations in Computer Sciences' ","'Yorkshire and The Humber' ",65
2007 ,"'II - Combinations in Computer Sciences' ","'North West' ",140
2007 ,"'II - Combinations in Computer Sciences' ","'East Midlands' ",50
2007 ,"'II - Combinations in Computer Sciences' ","'West Midlands' ",60
2007 ,"'II - Combinations in Computer Sciences' ","'East of England' ",100
2007 ,"'II - Combinations in Computer Sciences' ","'London' ",175
2007 ,"'II - Combinations in Computer Sciences' ","'South East' ",100
2007 ,"'II - Combinations in Computer Sciences' ","'South West' ",30
2007 ,"'II - Combinations in Computer Sciences' ","'Wales' ",90
2007 ,"'II - Combinations in Computer Sciences' ","'Scotland' ",25
2007 ,"'II - Combinations in Computer Sciences' ","'Northern Ireland' ",110
2007 ,"'J1 - Minerals Technology' ","'Yorkshire and The Humber' ",5
2007 ,"'J1 - Minerals Technology' ","'London' ",5
2007 ,"'J1 - Minerals Technology' ","'South East' ",5
2007 ,"'J1 - Minerals Technology' ","'South West' ",15
2007 ,"'J2 - Metallurgy' ","'West Midlands' ",5
2007 ,"'J4 - Polymers and Textiles' ","'North East' ",5
2007 ,"'J4 - Polymers and Textiles' ","'Yorkshire and The Humber' ",10
2007 ,"'J4 - Polymers and Textiles' ","'North West' ",45
2007 ,"'J4 - Polymers and Textiles' ","'East Midlands' ",10
2007 ,"'J4 - Polymers and Textiles' ","'West Midlands' ",10
2007 ,"'J4 - Polymers and Textiles' ","'East of England' ",5
2007 ,"'J4 - Polymers and Textiles' ","'London' ",20
2007 ,"'J4 - Polymers and Textiles' ","'South East' ",10
2007 ,"'J4 - Polymers and Textiles' ","'South West' ",5
2007 ,"'J4 - Polymers and Textiles' ","'Wales' ",5
2007 ,"'J4 - Polymers and Textiles' ","'Scotland' ",30
2007 ,"'J5 - Materials Technology not otherwise spec' ","'North East' ",5
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Yorkshire and The Humber' ",10
2007 ,"'J5 - Materials Technology not otherwise spec' ","'North West' ",15
2007 ,"'J5 - Materials Technology not otherwise spec' ","'East Midlands' ",10
2007 ,"'J5 - Materials Technology not otherwise spec' ","'West Midlands' ",5
2007 ,"'J5 - Materials Technology not otherwise spec' ","'East of England' ",20
2007 ,"'J5 - Materials Technology not otherwise spec' ","'London' ",115
2007 ,"'J5 - Materials Technology not otherwise spec' ","'South East' ",20
2007 ,"'J5 - Materials Technology not otherwise spec' ","'South West' ",10
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Wales' ",15
2007 ,"'J5 - Materials Technology not otherwise spec' ","'Scotland' ",5
2007 ,"'J6 - Maritime Technology' ","'North East' ",5
2007 ,"'J6 - Maritime Technology' ","'Yorkshire and The Humber' ",10
2007 ,"'J6 - Maritime Technology' ","'North West' ",25
2007 ,"'J6 - Maritime Technology' ","'East Midlands' ",10
2007 ,"'J6 - Maritime Technology' ","'West Midlands' ",10
2007 ,"'J6 - Maritime Technology' ","'East of England' ",10
2007 ,"'J6 - Maritime Technology' ","'London' ",5
2007 ,"'J6 - Maritime Technology' ","'South East' ",25
2007 ,"'J6 - Maritime Technology' ","'South West' ",35
2007 ,"'J6 - Maritime Technology' ","'Wales' ",5
2007 ,"'J6 - Maritime Technology' ","'Scotland' ",10
2007 ,"'J7 - Biotechnology' ","'North East' ",10
2007 ,"'J7 - Biotechnology' ","'North West' ",5
2007 ,"'J7 - Biotechnology' ","'West Midlands' ",5
2007 ,"'J7 - Biotechnology' ","'East of England' ",5
2007 ,"'J7 - Biotechnology' ","'London' ",10
2007 ,"'J7 - Biotechnology' ","'South East' ",10
2007 ,"'J7 - Biotechnology' ","'Scotland' ",5
2007 ,"'J9 - Others in Technology' ","'North East' ",60
2007 ,"'J9 - Others in Technology' ","'Yorkshire and The Humber' ",115
2007 ,"'J9 - Others in Technology' ","'North West' ",120
2007 ,"'J9 - Others in Technology' ","'East Midlands' ",190
2007 ,"'J9 - Others in Technology' ","'West Midlands' ",225
2007 ,"'J9 - Others in Technology' ","'East of England' ",125
2007 ,"'J9 - Others in Technology' ","'London' ",115
2007 ,"'J9 - Others in Technology' ","'South East' ",195
2007 ,"'J9 - Others in Technology' ","'South West' ",180
2007 ,"'J9 - Others in Technology' ","'Wales' ",135
2007 ,"'J9 - Others in Technology' ","'Scotland' ",60
2007 ,"'J9 - Others in Technology' ","'Northern Ireland' ",70
2007 ,"'K1 - Architecture' ","'North East' ",85
2007 ,"'K1 - Architecture' ","'Yorkshire and The Humber' ",195
2007 ,"'K1 - Architecture' ","'North West' ",260
2007 ,"'K1 - Architecture' ","'East Midlands' ",195
2007 ,"'K1 - Architecture' ","'West Midlands' ",225
2007 ,"'K1 - Architecture' ","'East of England' ",240
2007 ,"'K1 - Architecture' ","'London' ",560
2007 ,"'K1 - Architecture' ","'South East' ",420
2007 ,"'K1 - Architecture' ","'South West' ",190
2007 ,"'K1 - Architecture' ","'Wales' ",70
2007 ,"'K1 - Architecture' ","'Scotland' ",315
2007 ,"'K1 - Architecture' ","'Northern Ireland' ",185
2007 ,"'K1 - Architecture' ","'Unknown' ",10
2007 ,"'K2 - Building' ","'North East' ",175
2007 ,"'K2 - Building' ","'Yorkshire and The Humber' ",290
2007 ,"'K2 - Building' ","'North West' ",540
2007 ,"'K2 - Building' ","'East Midlands' ",195
2007 ,"'K2 - Building' ","'West Midlands' ",320
