"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_012_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Applicant Domicile (High Level) , Acceptance Route,Number of Acceptances,
2007 ,"'Group A Medicine and Dentistry' ","'England' ","'Firm choice' ",6135
2007 ,"'Group P Mass Communication and Documentation' ","'England' ","'Insurance choice' ",280
2007 ,"'Group P Mass Communication and Documentation' ","'England' ","'Other main scheme choice' ",245
2007 ,"'Group P Mass Communication and Documentation' ","'England' ","'Extra' ",100
2007 ,"'Group P Mass Communication and Documentation' ","'England' ","'Main scheme Clearing' ",515
2007 ,"'Group P Mass Communication and Documentation' ","'England' ","'Direct Clearing' ",185
2007 ,"'Group P Mass Communication and Documentation' ","'England' ","'RPA' ",430
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Firm choice' ",215
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Insurance choice' ",45
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Other main scheme choice' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Main scheme Clearing' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Firm choice' ",345
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Insurance choice' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Other main scheme choice' ",35
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Extra' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Main scheme Clearing' ",25
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'Direct Clearing' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Scotland' ","'RPA' ",75
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Firm choice' ",270
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Insurance choice' ",10
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Other main scheme choice' ",10
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Extra' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Main scheme Clearing' ",15
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'Direct Clearing' ",5
2007 ,"'Group P Mass Communication and Documentation' ","'Wales' ","'RPA' ",20
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Firm choice' ",7245
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Insurance choice' ",605
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Other main scheme choice' ",180
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Extra' ",95
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Main scheme Clearing' ",550
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'Direct Clearing' ",140
2007 ,"'Group Q Linguistics, Classics and related' ","'England' ","'RPA' ",270
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Firm choice' ",245
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Insurance choice' ",60
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Other main scheme choice' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Extra' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Main scheme Clearing' ",30
2007 ,"'Group Q Linguistics, Classics and related' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Firm choice' ",295
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Insurance choice' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Other main scheme choice' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Main scheme Clearing' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'Direct Clearing' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Scotland' ","'RPA' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Firm choice' ",405
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Insurance choice' ",20
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Other main scheme choice' ",10
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Extra' ",5
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Main scheme Clearing' ",35
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'Direct Clearing' ",15
2007 ,"'Group Q Linguistics, Classics and related' ","'Wales' ","'RPA' ",20
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Firm choice' ",2460
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Insurance choice' ",230
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Other main scheme choice' ",40
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Extra' ",15
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Main scheme Clearing' ",205
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'Direct Clearing' ",30
2007 ,"'Group R European Languages, Literature and related' ","'England' ","'RPA' ",50
2007 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Firm choice' ",130
2007 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Insurance choice' ",10
2007 ,"'Group R European Languages, Literature and related' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Firm choice' ",195
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Insurance choice' ",15
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Other main scheme choice' ",20
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Extra' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'Main scheme Clearing' ",10
2007 ,"'Group R European Languages, Literature and related' ","'Scotland' ","'RPA' ",15
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Firm choice' ",160
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Insurance choice' ",20
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Main scheme Clearing' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'Direct Clearing' ",5
2007 ,"'Group R European Languages, Literature and related' ","'Wales' ","'RPA' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Firm choice' ",1235
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Insurance choice' ",55
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Other main scheme choice' ",15
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Extra' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Main scheme Clearing' ",70
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'Direct Clearing' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'England' ","'RPA' ",20
2007 ,"'Group T Non-European Languages, Literature and related' ","'Northern Ireland' ","'Firm choice' ",30
2007 ,"'Group T Non-European Languages, Literature and related' ","'Northern Ireland' ","'Insurance choice' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2007 ,"'Group T Non-European Languages, Literature and related' ","'Scotland' ","'Firm choice' ",65
2007 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Firm choice' ",30
2007 ,"'Group T Non-European Languages, Literature and related' ","'Wales' ","'Insurance choice' ",5
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Firm choice' ",8895
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Insurance choice' ",710
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Other main scheme choice' ",185
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Extra' ",70
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Main scheme Clearing' ",685
2007 ,"'Group V History and Philosophical studies' ","'England' ","'Direct Clearing' ",165
2007 ,"'Group V History and Philosophical studies' ","'England' ","'RPA' ",235
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Firm choice' ",245
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Insurance choice' ",35
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Other main scheme choice' ",10
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Extra' ",5
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2007 ,"'Group V History and Philosophical studies' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Firm choice' ",440
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Insurance choice' ",40
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Other main scheme choice' ",25
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Main scheme Clearing' ",25
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'Direct Clearing' ",5
2007 ,"'Group V History and Philosophical studies' ","'Scotland' ","'RPA' ",15
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Firm choice' ",495
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Insurance choice' ",25
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Other main scheme choice' ",10
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Extra' ",5
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Main scheme Clearing' ",25
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'Direct Clearing' ",10
2007 ,"'Group V History and Philosophical studies' ","'Wales' ","'RPA' ",25
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Firm choice' ",30920
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Insurance choice' ",510
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Other main scheme choice' ",1600
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Extra' ",315
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Main scheme Clearing' ",1850
2007 ,"'Group W Creative Arts and Design' ","'England' ","'Direct Clearing' ",770
2007 ,"'Group W Creative Arts and Design' ","'England' ","'RPA' ",1995
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Firm choice' ",665
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Insurance choice' ",15
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Other main scheme choice' ",25
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Extra' ",5
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Main scheme Clearing' ",25
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Group W Creative Arts and Design' ","'Northern Ireland' ","'RPA' ",5
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Firm choice' ",1755
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Insurance choice' ",25
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Other main scheme choice' ",85
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Extra' ",10
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Main scheme Clearing' ",120
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'Direct Clearing' ",25
2007 ,"'Group W Creative Arts and Design' ","'Scotland' ","'RPA' ",90
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Firm choice' ",1600
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Insurance choice' ",10
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Other main scheme choice' ",70
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Extra' ",15
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Main scheme Clearing' ",85
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'Direct Clearing' ",60
2007 ,"'Group W Creative Arts and Design' ","'Wales' ","'RPA' ",85
2007 ,"'Group X Education' ","'England' ","'Firm choice' ",8295
2007 ,"'Group X Education' ","'England' ","'Insurance choice' ",325
2007 ,"'Group X Education' ","'England' ","'Other main scheme choice' ",545
2007 ,"'Group X Education' ","'England' ","'Extra' ",80
2007 ,"'Group X Education' ","'England' ","'Main scheme Clearing' ",515
2007 ,"'Group X Education' ","'England' ","'Direct Clearing' ",300
2007 ,"'Group X Education' ","'England' ","'RPA' ",735
2007 ,"'Group X Education' ","'Northern Ireland' ","'Firm choice' ",185
2007 ,"'Group X Education' ","'Northern Ireland' ","'Insurance choice' ",10
2007 ,"'Group X Education' ","'Northern Ireland' ","'Main scheme Clearing' ",5
2007 ,"'Group X Education' ","'Scotland' ","'Firm choice' ",800
2007 ,"'Group X Education' ","'Scotland' ","'Insurance choice' ",20
2007 ,"'Group X Education' ","'Scotland' ","'Other main scheme choice' ",15
2007 ,"'Group X Education' ","'Scotland' ","'Extra' ",5
2007 ,"'Group X Education' ","'Scotland' ","'Main scheme Clearing' ",40
2007 ,"'Group X Education' ","'Scotland' ","'Direct Clearing' ",5
2007 ,"'Group X Education' ","'Scotland' ","'RPA' ",10
2007 ,"'Group X Education' ","'Wales' ","'Firm choice' ",680
2007 ,"'Group X Education' ","'Wales' ","'Insurance choice' ",10
2007 ,"'Group X Education' ","'Wales' ","'Other main scheme choice' ",50
2007 ,"'Group X Education' ","'Wales' ","'Extra' ",10
2007 ,"'Group X Education' ","'Wales' ","'Main scheme Clearing' ",55
2007 ,"'Group X Education' ","'Wales' ","'Direct Clearing' ",30
2007 ,"'Group X Education' ","'Wales' ","'RPA' ",55
2007 ,"'Y Combined arts' ","'England' ","'Firm choice' ",9550
2007 ,"'Y Combined arts' ","'England' ","'Insurance choice' ",580
2007 ,"'Y Combined arts' ","'England' ","'Other main scheme choice' ",340
2007 ,"'Y Combined arts' ","'England' ","'Extra' ",140
2007 ,"'Y Combined arts' ","'England' ","'Main scheme Clearing' ",750
2007 ,"'Y Combined arts' ","'England' ","'Direct Clearing' ",250
2007 ,"'Y Combined arts' ","'England' ","'RPA' ",470
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Firm choice' ",330
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Insurance choice' ",20
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Other main scheme choice' ",5
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Main scheme Clearing' ",20
2007 ,"'Y Combined arts' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Y Combined arts' ","'Scotland' ","'Firm choice' ",610
2007 ,"'Y Combined arts' ","'Scotland' ","'Insurance choice' ",25
2007 ,"'Y Combined arts' ","'Scotland' ","'Other main scheme choice' ",15
2007 ,"'Y Combined arts' ","'Scotland' ","'Extra' ",5
2007 ,"'Y Combined arts' ","'Scotland' ","'Main scheme Clearing' ",25
2007 ,"'Y Combined arts' ","'Scotland' ","'Direct Clearing' ",10
2007 ,"'Y Combined arts' ","'Scotland' ","'RPA' ",30
2007 ,"'Y Combined arts' ","'Wales' ","'Firm choice' ",525
2007 ,"'Y Combined arts' ","'Wales' ","'Insurance choice' ",25
2007 ,"'Y Combined arts' ","'Wales' ","'Other main scheme choice' ",20
2007 ,"'Y Combined arts' ","'Wales' ","'Extra' ",5
2007 ,"'Y Combined arts' ","'Wales' ","'Main scheme Clearing' ",35
2007 ,"'Y Combined arts' ","'Wales' ","'Direct Clearing' ",20
2007 ,"'Y Combined arts' ","'Wales' ","'RPA' ",45
2007 ,"'Y Combined sciences' ","'England' ","'Firm choice' ",4410
2007 ,"'Y Combined sciences' ","'England' ","'Insurance choice' ",425
2007 ,"'Y Combined sciences' ","'England' ","'Other main scheme choice' ",215
2007 ,"'Y Combined sciences' ","'England' ","'Extra' ",75
2007 ,"'Y Combined sciences' ","'England' ","'Main scheme Clearing' ",545
2007 ,"'Y Combined sciences' ","'England' ","'Direct Clearing' ",135
2007 ,"'Y Combined sciences' ","'England' ","'RPA' ",415
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Firm choice' ",175
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Insurance choice' ",20
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Main scheme Clearing' ",25
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'Direct Clearing' ",5
2007 ,"'Y Combined sciences' ","'Northern Ireland' ","'RPA' ",5
2007 ,"'Y Combined sciences' ","'Scotland' ","'Firm choice' ",535
2007 ,"'Y Combined sciences' ","'Scotland' ","'Insurance choice' ",20
2007 ,"'Y Combined sciences' ","'Scotland' ","'Other main scheme choice' ",15
2007 ,"'Y Combined sciences' ","'Scotland' ","'Extra' ",5
2007 ,"'Y Combined sciences' ","'Scotland' ","'Main scheme Clearing' ",35
2007 ,"'Y Combined sciences' ","'Scotland' ","'Direct Clearing' ",10
2007 ,"'Y Combined sciences' ","'Scotland' ","'RPA' ",60
2007 ,"'Y Combined sciences' ","'Wales' ","'Firm choice' ",235
2007 ,"'Y Combined sciences' ","'Wales' ","'Insurance choice' ",15
2007 ,"'Y Combined sciences' ","'Wales' ","'Other main scheme choice' ",5
2007 ,"'Y Combined sciences' ","'Wales' ","'Extra' ",5
2007 ,"'Y Combined sciences' ","'Wales' ","'Main scheme Clearing' ",25
2007 ,"'Y Combined sciences' ","'Wales' ","'Direct Clearing' ",10
2007 ,"'Y Combined sciences' ","'Wales' ","'RPA' ",20
2007 ,"'Y Combined social sciences' ","'England' ","'Firm choice' ",3170
2007 ,"'Y Combined social sciences' ","'England' ","'Insurance choice' ",370
2007 ,"'Y Combined social sciences' ","'England' ","'Other main scheme choice' ",125
2007 ,"'Y Combined social sciences' ","'England' ","'Extra' ",55
2007 ,"'Y Combined social sciences' ","'England' ","'Main scheme Clearing' ",490
2007 ,"'Y Combined social sciences' ","'England' ","'Direct Clearing' ",90
2007 ,"'Y Combined social sciences' ","'England' ","'RPA' ",255
2007 ,"'Y Combined social sciences' ","'Northern Ireland' ","'Firm choice' ",120
2007 ,"'Y Combined social sciences' ","'Northern Ireland' ","'Insurance choice' ",15
2007 ,"'Y Combined social sciences' ","'Northern Ireland' ","'Other main scheme choice' ",5
