"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Summary Level) , Apply Centre Type , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_024_07.pdf"
 
Cycle Year,Subject Group (Summary Level) , Apply Centre Type , Acceptance Route,Number of Acceptances,
2013 ,"'Group W Creative Arts and Design' ","'Independent' ","'Main scheme Clearing' ",75
2013 ,"'Group W Creative Arts and Design' ","'Independent' ","'Direct Clearing' ",5
2013 ,"'Group W Creative Arts and Design' ","'Sixth form college' ","'Firm choice' ",5375
2013 ,"'Group W Creative Arts and Design' ","'Sixth form college' ","'Insurance choice' ",155
2013 ,"'Group W Creative Arts and Design' ","'Sixth form college' ","'Other main scheme choice' ",80
2013 ,"'Group W Creative Arts and Design' ","'Sixth form college' ","'Extra' ",85
2013 ,"'Group W Creative Arts and Design' ","'Sixth form college' ","'Adjustment' ",5
2013 ,"'Group W Creative Arts and Design' ","'Sixth form college' ","'Main scheme Clearing' ",305
2013 ,"'Group W Creative Arts and Design' ","'Sixth form college' ","'Direct Clearing' ",35
2013 ,"'Group W Creative Arts and Design' ","'State' ","'Firm choice' ",4045
