"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Age Band , Sex , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_026_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Age Band , Sex,Number of Applications,
2007 ,"'A1 - Pre-clinical Medicine' ","'17 and under' ","'Men' ",620
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ","'Men' ",2030
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'18' ","'Women' ",1865
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ","'Men' ",555
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'19' ","'Women' ",410
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ","'Men' ",165
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'20' ","'Women' ",155
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ","'Men' ",485
2007 ,"'F7 - Science of aquatic & terrestrial environments' ","'21 and over' ","'Women' ",390
2007 ,"'F8 - Physical geographical sciences' ","'17 and under' ","'Men' ",75
2007 ,"'F8 - Physical geographical sciences' ","'17 and under' ","'Women' ",45
2007 ,"'F8 - Physical geographical sciences' ","'18' ","'Men' ",7765
2007 ,"'F8 - Physical geographical sciences' ","'18' ","'Women' ",7025
2007 ,"'F8 - Physical geographical sciences' ","'19' ","'Men' ",1185
2007 ,"'F8 - Physical geographical sciences' ","'19' ","'Women' ",910
2007 ,"'F8 - Physical geographical sciences' ","'20' ","'Men' ",215
2007 ,"'F8 - Physical geographical sciences' ","'20' ","'Women' ",190
2007 ,"'F8 - Physical geographical sciences' ","'21 and over' ","'Men' ",435
2007 ,"'F8 - Physical geographical sciences' ","'21 and over' ","'Women' ",250
2007 ,"'F9 - Others in Physical Sciences' ","'17 and under' ","'Men' ",5
2007 ,"'F9 - Others in Physical Sciences' ","'17 and under' ","'Women' ",20
2007 ,"'F9 - Others in Physical Sciences' ","'18' ","'Men' ",280
2007 ,"'F9 - Others in Physical Sciences' ","'18' ","'Women' ",245
2007 ,"'F9 - Others in Physical Sciences' ","'19' ","'Men' ",115
2007 ,"'F9 - Others in Physical Sciences' ","'19' ","'Women' ",70
2007 ,"'F9 - Others in Physical Sciences' ","'20' ","'Men' ",45
2007 ,"'F9 - Others in Physical Sciences' ","'20' ","'Women' ",35
2007 ,"'F9 - Others in Physical Sciences' ","'21 and over' ","'Men' ",130
2007 ,"'F9 - Others in Physical Sciences' ","'21 and over' ","'Women' ",100
2007 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ","'Men' ",30
2007 ,"'FF - Combinations within Physical Sciences' ","'17 and under' ","'Women' ",50
2007 ,"'FF - Combinations within Physical Sciences' ","'18' ","'Men' ",2545
2007 ,"'FF - Combinations within Physical Sciences' ","'18' ","'Women' ",1560
2007 ,"'FF - Combinations within Physical Sciences' ","'19' ","'Men' ",440
2007 ,"'FF - Combinations within Physical Sciences' ","'19' ","'Women' ",270
2007 ,"'FF - Combinations within Physical Sciences' ","'20' ","'Men' ",100
2007 ,"'FF - Combinations within Physical Sciences' ","'20' ","'Women' ",80
2007 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ","'Men' ",190
2007 ,"'FF - Combinations within Physical Sciences' ","'21 and over' ","'Women' ",150
2007 ,"'G0 - Mathematical Sciences: any area' ","'18' ","'Men' ",30
2007 ,"'G0 - Mathematical Sciences: any area' ","'18' ","'Women' ",10
2007 ,"'G0 - Mathematical Sciences: any area' ","'19' ","'Men' ",10
2007 ,"'G0 - Mathematical Sciences: any area' ","'19' ","'Women' ",5
2007 ,"'G0 - Mathematical Sciences: any area' ","'21 and over' ","'Men' ",10
2007 ,"'G0 - Mathematical Sciences: any area' ","'21 and over' ","'Women' ",10
2007 ,"'G1 - Mathematics' ","'17 and under' ","'Men' ",360
2007 ,"'G1 - Mathematics' ","'17 and under' ","'Women' ",455
2007 ,"'G1 - Mathematics' ","'18' ","'Men' ",14305
2007 ,"'G1 - Mathematics' ","'18' ","'Women' ",9550
2007 ,"'G1 - Mathematics' ","'19' ","'Men' ",2430
2007 ,"'G1 - Mathematics' ","'19' ","'Women' ",1640
2007 ,"'G1 - Mathematics' ","'20' ","'Men' ",700
2007 ,"'G1 - Mathematics' ","'20' ","'Women' ",470
2007 ,"'G1 - Mathematics' ","'21 and over' ","'Men' ",820
2007 ,"'G1 - Mathematics' ","'21 and over' ","'Women' ",450
2007 ,"'G2 - Operational Research' ","'17 and under' ","'Men' ",5
2007 ,"'G2 - Operational Research' ","'17 and under' ","'Women' ",5
2007 ,"'G2 - Operational Research' ","'18' ","'Men' ",90
2007 ,"'G2 - Operational Research' ","'18' ","'Women' ",40
2007 ,"'G2 - Operational Research' ","'19' ","'Men' ",25
2007 ,"'G2 - Operational Research' ","'19' ","'Women' ",15
2007 ,"'G2 - Operational Research' ","'20' ","'Men' ",15
2007 ,"'G2 - Operational Research' ","'20' ","'Women' ",5
2007 ,"'G2 - Operational Research' ","'21 and over' ","'Men' ",30
2007 ,"'G2 - Operational Research' ","'21 and over' ","'Women' ",10
2007 ,"'G3 - Statistics' ","'17 and under' ","'Men' ",10
2007 ,"'G3 - Statistics' ","'17 and under' ","'Women' ",10
2007 ,"'G3 - Statistics' ","'18' ","'Men' ",235
2007 ,"'G3 - Statistics' ","'18' ","'Women' ",160
2007 ,"'G3 - Statistics' ","'19' ","'Men' ",155
2007 ,"'G3 - Statistics' ","'19' ","'Women' ",115
2007 ,"'G3 - Statistics' ","'20' ","'Men' ",45
2007 ,"'G3 - Statistics' ","'20' ","'Women' ",35
2007 ,"'G3 - Statistics' ","'21 and over' ","'Men' ",65
2007 ,"'G3 - Statistics' ","'21 and over' ","'Women' ",15
2007 ,"'G9 - Others in Mathematical Sciences' ","'18' ","'Men' ",25
2007 ,"'G9 - Others in Mathematical Sciences' ","'18' ","'Women' ",20
2007 ,"'G9 - Others in Mathematical Sciences' ","'19' ","'Men' ",5
2007 ,"'G9 - Others in Mathematical Sciences' ","'19' ","'Women' ",5
2007 ,"'G9 - Others in Mathematical Sciences' ","'20' ","'Men' ",5
2007 ,"'G9 - Others in Mathematical Sciences' ","'21 and over' ","'Men' ",10
2007 ,"'GG - Combinations within Mathematical Sciences' ","'17 and under' ","'Men' ",40
2007 ,"'GG - Combinations within Mathematical Sciences' ","'17 and under' ","'Women' ",80
2007 ,"'GG - Combinations within Mathematical Sciences' ","'18' ","'Men' ",895
2007 ,"'GG - Combinations within Mathematical Sciences' ","'18' ","'Women' ",805
2007 ,"'GG - Combinations within Mathematical Sciences' ","'19' ","'Men' ",400
2007 ,"'GG - Combinations within Mathematical Sciences' ","'19' ","'Women' ",290
2007 ,"'GG - Combinations within Mathematical Sciences' ","'20' ","'Men' ",145
2007 ,"'GG - Combinations within Mathematical Sciences' ","'20' ","'Women' ",120
2007 ,"'GG - Combinations within Mathematical Sciences' ","'21 and over' ","'Men' ",150
2007 ,"'GG - Combinations within Mathematical Sciences' ","'21 and over' ","'Women' ",65
2007 ,"'H0 - Engineering: any area of study' ","'17 and under' ","'Men' ",50
2007 ,"'H0 - Engineering: any area of study' ","'17 and under' ","'Women' ",15
2007 ,"'H0 - Engineering: any area of study' ","'18' ","'Men' ",165
2007 ,"'H0 - Engineering: any area of study' ","'18' ","'Women' ",20
2007 ,"'H0 - Engineering: any area of study' ","'19' ","'Men' ",90
2007 ,"'H0 - Engineering: any area of study' ","'19' ","'Women' ",10
2007 ,"'H0 - Engineering: any area of study' ","'20' ","'Men' ",40
2007 ,"'H0 - Engineering: any area of study' ","'20' ","'Women' ",5
2007 ,"'H0 - Engineering: any area of study' ","'21 and over' ","'Men' ",80
2007 ,"'H0 - Engineering: any area of study' ","'21 and over' ","'Women' ",5
2007 ,"'H1 - General Engineering' ","'17 and under' ","'Men' ",345
2007 ,"'H1 - General Engineering' ","'17 and under' ","'Women' ",90
2007 ,"'H1 - General Engineering' ","'18' ","'Men' ",5535
2007 ,"'H1 - General Engineering' ","'18' ","'Women' ",875
2007 ,"'H1 - General Engineering' ","'19' ","'Men' ",1950
2007 ,"'H1 - General Engineering' ","'19' ","'Women' ",305
2007 ,"'H1 - General Engineering' ","'20' ","'Men' ",830
2007 ,"'H1 - General Engineering' ","'20' ","'Women' ",80
2007 ,"'H1 - General Engineering' ","'21 and over' ","'Men' ",1390
2007 ,"'H1 - General Engineering' ","'21 and over' ","'Women' ",190
2007 ,"'H2 - Civil Engineering' ","'17 and under' ","'Men' ",490
2007 ,"'H2 - Civil Engineering' ","'17 and under' ","'Women' ",165
2007 ,"'H2 - Civil Engineering' ","'18' ","'Men' ",10330
2007 ,"'H2 - Civil Engineering' ","'18' ","'Women' ",1790
2007 ,"'H2 - Civil Engineering' ","'19' ","'Men' ",3075
2007 ,"'H2 - Civil Engineering' ","'19' ","'Women' ",585
2007 ,"'H2 - Civil Engineering' ","'20' ","'Men' ",1650
2007 ,"'H2 - Civil Engineering' ","'20' ","'Women' ",160
2007 ,"'H2 - Civil Engineering' ","'21 and over' ","'Men' ",3735
2007 ,"'H2 - Civil Engineering' ","'21 and over' ","'Women' ",505
2007 ,"'H3 - Mechanical Engineering' ","'17 and under' ","'Men' ",795
2007 ,"'H3 - Mechanical Engineering' ","'17 and under' ","'Women' ",90
2007 ,"'H3 - Mechanical Engineering' ","'18' ","'Men' ",14215
2007 ,"'H3 - Mechanical Engineering' ","'18' ","'Women' ",1265
2007 ,"'H3 - Mechanical Engineering' ","'19' ","'Men' ",4470
2007 ,"'H3 - Mechanical Engineering' ","'19' ","'Women' ",375
2007 ,"'H3 - Mechanical Engineering' ","'20' ","'Men' ",1930
2007 ,"'H3 - Mechanical Engineering' ","'20' ","'Women' ",130
2007 ,"'H3 - Mechanical Engineering' ","'21 and over' ","'Men' ",3555
2007 ,"'H3 - Mechanical Engineering' ","'21 and over' ","'Women' ",255
2007 ,"'H4 - Aerospace Engineering' ","'17 and under' ","'Men' ",305
2007 ,"'H4 - Aerospace Engineering' ","'17 and under' ","'Women' ",45
2007 ,"'H4 - Aerospace Engineering' ","'18' ","'Men' ",6085
2007 ,"'H4 - Aerospace Engineering' ","'18' ","'Women' ",760
2007 ,"'H4 - Aerospace Engineering' ","'19' ","'Men' ",1745
2007 ,"'H4 - Aerospace Engineering' ","'19' ","'Women' ",210
2007 ,"'H4 - Aerospace Engineering' ","'20' ","'Men' ",695
2007 ,"'H4 - Aerospace Engineering' ","'20' ","'Women' ",85
2007 ,"'H4 - Aerospace Engineering' ","'21 and over' ","'Men' ",1345
2007 ,"'H4 - Aerospace Engineering' ","'21 and over' ","'Women' ",95
2007 ,"'H5 - Naval Architecture' ","'17 and under' ","'Men' ",5
2007 ,"'H5 - Naval Architecture' ","'18' ","'Men' ",170
2007 ,"'H5 - Naval Architecture' ","'18' ","'Women' ",20
2007 ,"'H5 - Naval Architecture' ","'19' ","'Men' ",60
2007 ,"'H5 - Naval Architecture' ","'19' ","'Women' ",10
2007 ,"'H5 - Naval Architecture' ","'20' ","'Men' ",25
2007 ,"'H5 - Naval Architecture' ","'20' ","'Women' ",5
2007 ,"'H5 - Naval Architecture' ","'21 and over' ","'Men' ",120
2007 ,"'H5 - Naval Architecture' ","'21 and over' ","'Women' ",10
2007 ,"'H6 - Electronic and Electrical Engineering' ","'17 and under' ","'Men' ",820
2007 ,"'H6 - Electronic and Electrical Engineering' ","'17 and under' ","'Women' ",150
2007 ,"'H6 - Electronic and Electrical Engineering' ","'18' ","'Men' ",8720
2007 ,"'H6 - Electronic and Electrical Engineering' ","'18' ","'Women' ",935
2007 ,"'H6 - Electronic and Electrical Engineering' ","'19' ","'Men' ",4025
2007 ,"'H6 - Electronic and Electrical Engineering' ","'19' ","'Women' ",465
2007 ,"'H6 - Electronic and Electrical Engineering' ","'20' ","'Men' ",2345
2007 ,"'H6 - Electronic and Electrical Engineering' ","'20' ","'Women' ",280
2007 ,"'H6 - Electronic and Electrical Engineering' ","'21 and over' ","'Men' ",5230
2007 ,"'H6 - Electronic and Electrical Engineering' ","'21 and over' ","'Women' ",665
2007 ,"'H7 - Production and Manufacturing Engineering' ","'17 and under' ","'Men' ",45
2007 ,"'H7 - Production and Manufacturing Engineering' ","'17 and under' ","'Women' ",15
2007 ,"'H7 - Production and Manufacturing Engineering' ","'18' ","'Men' ",1965
2007 ,"'H7 - Production and Manufacturing Engineering' ","'18' ","'Women' ",560
2007 ,"'H7 - Production and Manufacturing Engineering' ","'19' ","'Men' ",525
2007 ,"'H7 - Production and Manufacturing Engineering' ","'19' ","'Women' ",140
2007 ,"'H7 - Production and Manufacturing Engineering' ","'20' ","'Men' ",155
2007 ,"'H7 - Production and Manufacturing Engineering' ","'20' ","'Women' ",60
2007 ,"'H7 - Production and Manufacturing Engineering' ","'21 and over' ","'Men' ",265
2007 ,"'H7 - Production and Manufacturing Engineering' ","'21 and over' ","'Women' ",60
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'17 and under' ","'Men' ",320
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'17 and under' ","'Women' ",120
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'18' ","'Men' ",3645
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'18' ","'Women' ",1150
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'19' ","'Men' ",1260
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'19' ","'Women' ",495
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'20' ","'Men' ",485
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'20' ","'Women' ",160
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'21 and over' ","'Men' ",620
2007 ,"'H8 - Chemical,Process and Energy Engineering' ","'21 and over' ","'Women' ",185
2007 ,"'H9 - Others in Engineering' ","'18' ","'Men' ",5
2007 ,"'H9 - Others in Engineering' ","'19' ","'Men' ",5
2007 ,"'H9 - Others in Engineering' ","'21 and over' ","'Men' ",5
2007 ,"'HH - Combinations within Engineering' ","'17 and under' ","'Men' ",95
2007 ,"'HH - Combinations within Engineering' ","'17 and under' ","'Women' ",15
2007 ,"'HH - Combinations within Engineering' ","'18' ","'Men' ",1835
2007 ,"'HH - Combinations within Engineering' ","'18' ","'Women' ",245
2007 ,"'HH - Combinations within Engineering' ","'19' ","'Men' ",540
2007 ,"'HH - Combinations within Engineering' ","'19' ","'Women' ",70
2007 ,"'HH - Combinations within Engineering' ","'20' ","'Men' ",270
2007 ,"'HH - Combinations within Engineering' ","'20' ","'Women' ",20
2007 ,"'HH - Combinations within Engineering' ","'21 and over' ","'Men' ",685
2007 ,"'HH - Combinations within Engineering' ","'21 and over' ","'Women' ",55
2007 ,"'I1 - Computer Science' ","'17 and under' ","'Men' ",665
2007 ,"'I1 - Computer Science' ","'17 and under' ","'Women' ",195
2007 ,"'I1 - Computer Science' ","'18' ","'Men' ",23105
2007 ,"'I1 - Computer Science' ","'18' ","'Women' ",3405
2007 ,"'I1 - Computer Science' ","'19' ","'Men' ",9055
2007 ,"'I1 - Computer Science' ","'19' ","'Women' ",1380
2007 ,"'I1 - Computer Science' ","'20' ","'Men' ",4880
2007 ,"'I1 - Computer Science' ","'20' ","'Women' ",655
2007 ,"'I1 - Computer Science' ","'21 and over' ","'Men' ",8610
2007 ,"'I1 - Computer Science' ","'21 and over' ","'Women' ",1660
2007 ,"'I2 - Information Systems' ","'17 and under' ","'Men' ",75
2007 ,"'I2 - Information Systems' ","'17 and under' ","'Women' ",40
2007 ,"'I2 - Information Systems' ","'18' ","'Men' ",4570
2007 ,"'I2 - Information Systems' ","'18' ","'Women' ",1730
2007 ,"'I2 - Information Systems' ","'19' ","'Men' ",2465
2007 ,"'I2 - Information Systems' ","'19' ","'Women' ",715
2007 ,"'I2 - Information Systems' ","'20' ","'Men' ",1175
2007 ,"'I2 - Information Systems' ","'20' ","'Women' ",320
2007 ,"'I2 - Information Systems' ","'21 and over' ","'Men' ",2120
2007 ,"'I2 - Information Systems' ","'21 and over' ","'Women' ",760
2007 ,"'I3 - Software Engineering' ","'17 and under' ","'Men' ",85
2007 ,"'I3 - Software Engineering' ","'17 and under' ","'Women' ",20
2007 ,"'I3 - Software Engineering' ","'18' ","'Men' ",2955
2007 ,"'I3 - Software Engineering' ","'18' ","'Women' ",270
2007 ,"'I3 - Software Engineering' ","'19' ","'Men' ",1190
2007 ,"'I3 - Software Engineering' ","'19' ","'Women' ",105
2007 ,"'I3 - Software Engineering' ","'20' ","'Men' ",535
2007 ,"'I3 - Software Engineering' ","'20' ","'Women' ",65
2007 ,"'I3 - Software Engineering' ","'21 and over' ","'Men' ",980
2007 ,"'I3 - Software Engineering' ","'21 and over' ","'Women' ",110
2007 ,"'I4 - Artificial Intelligence' ","'17 and under' ","'Men' ",15
2007 ,"'I4 - Artificial Intelligence' ","'17 and under' ","'Women' ",5
2007 ,"'I4 - Artificial Intelligence' ","'18' ","'Men' ",200
2007 ,"'I4 - Artificial Intelligence' ","'18' ","'Women' ",20
2007 ,"'I4 - Artificial Intelligence' ","'19' ","'Men' ",60
2007 ,"'I4 - Artificial Intelligence' ","'19' ","'Women' ",10
2007 ,"'I4 - Artificial Intelligence' ","'20' ","'Men' ",40
2007 ,"'I4 - Artificial Intelligence' ","'20' ","'Women' ",10
2007 ,"'I4 - Artificial Intelligence' ","'21 and over' ","'Men' ",60
2007 ,"'I4 - Artificial Intelligence' ","'21 and over' ","'Women' ",10
2007 ,"'I9 - Others in Computer Sciences' ","'17 and under' ","'Men' ",5
2007 ,"'I9 - Others in Computer Sciences' ","'18' ","'Men' ",20
2007 ,"'I9 - Others in Computer Sciences' ","'18' ","'Women' ",10
2007 ,"'I9 - Others in Computer Sciences' ","'19' ","'Men' ",10
2007 ,"'I9 - Others in Computer Sciences' ","'20' ","'Men' ",5
2007 ,"'I9 - Others in Computer Sciences' ","'21 and over' ","'Men' ",10
2007 ,"'II - Combinations in Computer Sciences' ","'17 and under' ","'Men' ",65
2007 ,"'II - Combinations in Computer Sciences' ","'17 and under' ","'Women' ",15
2007 ,"'II - Combinations in Computer Sciences' ","'18' ","'Men' ",2435
2007 ,"'II - Combinations in Computer Sciences' ","'18' ","'Women' ",350
2007 ,"'II - Combinations in Computer Sciences' ","'19' ","'Men' ",840
2007 ,"'II - Combinations in Computer Sciences' ","'19' ","'Women' ",120
2007 ,"'II - Combinations in Computer Sciences' ","'20' ","'Men' ",460
2007 ,"'II - Combinations in Computer Sciences' ","'20' ","'Women' ",60
2007 ,"'II - Combinations in Computer Sciences' ","'21 and over' ","'Men' ",845
2007 ,"'II - Combinations in Computer Sciences' ","'21 and over' ","'Women' ",135
2007 ,"'J0 - Technologies: any area of study' ","'18' ","'Women' ",5
2007 ,"'J1 - Minerals Technology' ","'18' ","'Men' ",55
2007 ,"'J1 - Minerals Technology' ","'18' ","'Women' ",5
2007 ,"'J1 - Minerals Technology' ","'19' ","'Men' ",15
2007 ,"'J1 - Minerals Technology' ","'20' ","'Men' ",10
2007 ,"'J1 - Minerals Technology' ","'20' ","'Women' ",10
2007 ,"'J1 - Minerals Technology' ","'21 and over' ","'Men' ",35
2007 ,"'J1 - Minerals Technology' ","'21 and over' ","'Women' ",10
2007 ,"'J2 - Metallurgy' ","'18' ","'Men' ",5
2007 ,"'J2 - Metallurgy' ","'18' ","'Women' ",5
2007 ,"'J2 - Metallurgy' ","'19' ","'Men' ",5
2007 ,"'J2 - Metallurgy' ","'20' ","'Men' ",5
2007 ,"'J2 - Metallurgy' ","'21 and over' ","'Men' ",5
2007 ,"'J4 - Polymers and Textiles' ","'17 and under' ","'Women' ",5
2007 ,"'J4 - Polymers and Textiles' ","'18' ","'Men' ",20
2007 ,"'J4 - Polymers and Textiles' ","'18' ","'Women' ",255
2007 ,"'J4 - Polymers and Textiles' ","'19' ","'Men' ",35
2007 ,"'J4 - Polymers and Textiles' ","'19' ","'Women' ",320
2007 ,"'J4 - Polymers and Textiles' ","'20' ","'Men' ",20
2007 ,"'J4 - Polymers and Textiles' ","'20' ","'Women' ",80
2007 ,"'J4 - Polymers and Textiles' ","'21 and over' ","'Men' ",55
2007 ,"'J4 - Polymers and Textiles' ","'21 and over' ","'Women' ",105
2007 ,"'J5 - Materials Technology not otherwise spec' ","'17 and under' ","'Men' ",10
2007 ,"'J5 - Materials Technology not otherwise spec' ","'17 and under' ","'Women' ",5
2007 ,"'J5 - Materials Technology not otherwise spec' ","'18' ","'Men' ",280
2007 ,"'J5 - Materials Technology not otherwise spec' ","'18' ","'Women' ",205
2007 ,"'J5 - Materials Technology not otherwise spec' ","'19' ","'Men' ",105
2007 ,"'J5 - Materials Technology not otherwise spec' ","'19' ","'Women' ",105
2007 ,"'J5 - Materials Technology not otherwise spec' ","'20' ","'Men' ",65
2007 ,"'J5 - Materials Technology not otherwise spec' ","'20' ","'Women' ",55
2007 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ","'Men' ",105
2007 ,"'J5 - Materials Technology not otherwise spec' ","'21 and over' ","'Women' ",95
2007 ,"'J6 - Maritime Technology' ","'17 and under' ","'Men' ",5
2007 ,"'J6 - Maritime Technology' ","'17 and under' ","'Women' ",5
2007 ,"'J6 - Maritime Technology' ","'18' ","'Men' ",285
2007 ,"'J6 - Maritime Technology' ","'18' ","'Women' ",15
2007 ,"'J6 - Maritime Technology' ","'19' ","'Men' ",90
2007 ,"'J6 - Maritime Technology' ","'19' ","'Women' ",15
2007 ,"'J6 - Maritime Technology' ","'20' ","'Men' ",30
2007 ,"'J6 - Maritime Technology' ","'20' ","'Women' ",5
2007 ,"'J6 - Maritime Technology' ","'21 and over' ","'Men' ",140
2007 ,"'J6 - Maritime Technology' ","'21 and over' ","'Women' ",15
2007 ,"'J7 - Biotechnology' ","'17 and under' ","'Men' ",20
2007 ,"'J7 - Biotechnology' ","'17 and under' ","'Women' ",25
2007 ,"'J7 - Biotechnology' ","'18' ","'Men' ",205
2007 ,"'J7 - Biotechnology' ","'18' ","'Women' ",135
2007 ,"'J7 - Biotechnology' ","'19' ","'Men' ",125
2007 ,"'J7 - Biotechnology' ","'19' ","'Women' ",105
2007 ,"'J7 - Biotechnology' ","'20' ","'Men' ",55
2007 ,"'J7 - Biotechnology' ","'20' ","'Women' ",65
2007 ,"'J7 - Biotechnology' ","'21 and over' ","'Men' ",60
2007 ,"'J7 - Biotechnology' ","'21 and over' ","'Women' ",65
2007 ,"'J9 - Others in Technology' ","'17 and under' ","'Men' ",15
2007 ,"'J9 - Others in Technology' ","'17 and under' ","'Women' ",15
2007 ,"'J9 - Others in Technology' ","'18' ","'Men' ",3080
2007 ,"'J9 - Others in Technology' ","'18' ","'Women' ",445
2007 ,"'J9 - Others in Technology' ","'19' ","'Men' ",1305
2007 ,"'J9 - Others in Technology' ","'19' ","'Women' ",125
2007 ,"'J9 - Others in Technology' ","'20' ","'Men' ",700
2007 ,"'J9 - Others in Technology' ","'20' ","'Women' ",65
2007 ,"'J9 - Others in Technology' ","'21 and over' ","'Men' ",1295
2007 ,"'J9 - Others in Technology' ","'21 and over' ","'Women' ",115
2007 ,"'JJ - Combinations within Technology' ","'19' ","'Men' ",5
2007 ,"'JJ - Combinations within Technology' ","'19' ","'Women' ",5
2007 ,"'JJ - Combinations within Technology' ","'20' ","'Men' ",5
2007 ,"'JJ - Combinations within Technology' ","'21 and over' ","'Men' ",10
2007 ,"'K1 - Architecture' ","'17 and under' ","'Men' ",260
2007 ,"'K1 - Architecture' ","'17 and under' ","'Women' ",575
2007 ,"'K1 - Architecture' ","'18' ","'Men' ",9445
2007 ,"'K1 - Architecture' ","'18' ","'Women' ",6435
2007 ,"'K1 - Architecture' ","'19' ","'Men' ",3175
2007 ,"'K1 - Architecture' ","'19' ","'Women' ",2175
2007 ,"'K1 - Architecture' ","'20' ","'Men' ",1125
