"Statistic:   Number of Acceptances"
"Variables:   Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_030_07.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Apply Centre Type , Acceptance Route,Number of Acceptances,
2007 ,"'A1 - Pre-clinical Medicine' ","'Academy' ","'Firm choice' ",1240
2007 ,"'C1 - Biology' ","'Other' ","'Firm choice' ",85
2007 ,"'C1 - Biology' ","'Other' ","'Insurance choice' ",5
2007 ,"'C1 - Biology' ","'Other' ","'Other main scheme choice' ",10
2007 ,"'C1 - Biology' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'C1 - Biology' ","'Other' ","'Direct Clearing' ",5
2007 ,"'C1 - Biology' ","'Other' ","'RPA' ",35
2007 ,"'C2 - Botany' ","'Sixth form college' ","'Firm choice' ",5
2007 ,"'C2 - Botany' ","'State' ","'Firm choice' ",5
2007 ,"'C3 - Zoology' ","'Academy' ","'Firm choice' ",155
2007 ,"'C3 - Zoology' ","'Academy' ","'Insurance choice' ",15
2007 ,"'C3 - Zoology' ","'Academy' ","'Main scheme Clearing' ",10
2007 ,"'C3 - Zoology' ","'Further education' ","'Firm choice' ",95
2007 ,"'C3 - Zoology' ","'Further education' ","'Other main scheme choice' ",5
2007 ,"'C3 - Zoology' ","'Further education' ","'Main scheme Clearing' ",5
2007 ,"'C3 - Zoology' ","'Grammar' ","'Firm choice' ",20
2007 ,"'C3 - Zoology' ","'Grammar' ","'Insurance choice' ",5
2007 ,"'C3 - Zoology' ","'Independent' ","'Firm choice' ",90
2007 ,"'C3 - Zoology' ","'Independent' ","'Insurance choice' ",15
2007 ,"'C3 - Zoology' ","'Independent' ","'Main scheme Clearing' ",10
2007 ,"'C3 - Zoology' ","'Sixth form college' ","'Firm choice' ",95
2007 ,"'C3 - Zoology' ","'Sixth form college' ","'Insurance choice' ",10
2007 ,"'C3 - Zoology' ","'Sixth form college' ","'Main scheme Clearing' ",5
2007 ,"'C3 - Zoology' ","'Sixth form college' ","'Direct Clearing' ",5
2007 ,"'C3 - Zoology' ","'State' ","'Firm choice' ",220
2007 ,"'C3 - Zoology' ","'State' ","'Insurance choice' ",25
2007 ,"'C3 - Zoology' ","'State' ","'Other main scheme choice' ",5
2007 ,"'C3 - Zoology' ","'State' ","'Extra' ",5
2007 ,"'C3 - Zoology' ","'State' ","'Main scheme Clearing' ",15
2007 ,"'C3 - Zoology' ","'Other' ","'Firm choice' ",30
2007 ,"'C3 - Zoology' ","'Other' ","'Insurance choice' ",5
2007 ,"'C3 - Zoology' ","'Other' ","'RPA' ",10
2007 ,"'C4 - Genetics' ","'Academy' ","'Firm choice' ",55
2007 ,"'C4 - Genetics' ","'Academy' ","'Insurance choice' ",10
2007 ,"'C4 - Genetics' ","'Academy' ","'Main scheme Clearing' ",15
2007 ,"'C4 - Genetics' ","'Further education' ","'Firm choice' ",10
2007 ,"'C4 - Genetics' ","'Further education' ","'Main scheme Clearing' ",5
2007 ,"'C4 - Genetics' ","'Grammar' ","'Firm choice' ",5
2007 ,"'C4 - Genetics' ","'Grammar' ","'Main scheme Clearing' ",5
2007 ,"'C4 - Genetics' ","'Independent' ","'Firm choice' ",25
2007 ,"'C4 - Genetics' ","'Independent' ","'Insurance choice' ",5
2007 ,"'C4 - Genetics' ","'Independent' ","'Main scheme Clearing' ",5
2007 ,"'C4 - Genetics' ","'Sixth form college' ","'Firm choice' ",35
2007 ,"'C4 - Genetics' ","'Sixth form college' ","'Insurance choice' ",5
2007 ,"'C4 - Genetics' ","'Sixth form college' ","'Main scheme Clearing' ",5
2007 ,"'C4 - Genetics' ","'State' ","'Firm choice' ",80
2007 ,"'C4 - Genetics' ","'State' ","'Insurance choice' ",15
2007 ,"'C4 - Genetics' ","'State' ","'Extra' ",5
2007 ,"'C4 - Genetics' ","'State' ","'Main scheme Clearing' ",10
2007 ,"'C4 - Genetics' ","'Other' ","'Firm choice' ",5
2007 ,"'C4 - Genetics' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'C4 - Genetics' ","'Other' ","'RPA' ",5
2007 ,"'C5 - Microbiology' ","'Academy' ","'Firm choice' ",40
2007 ,"'C5 - Microbiology' ","'Academy' ","'Insurance choice' ",5
2007 ,"'C5 - Microbiology' ","'Academy' ","'Main scheme Clearing' ",5
2007 ,"'C5 - Microbiology' ","'Further education' ","'Firm choice' ",10
2007 ,"'C5 - Microbiology' ","'Grammar' ","'Firm choice' ",5
2007 ,"'C5 - Microbiology' ","'Independent' ","'Firm choice' ",15
2007 ,"'C5 - Microbiology' ","'Sixth form college' ","'Firm choice' ",20
2007 ,"'C5 - Microbiology' ","'Sixth form college' ","'Insurance choice' ",5
2007 ,"'C5 - Microbiology' ","'State' ","'Firm choice' ",75
2007 ,"'C5 - Microbiology' ","'State' ","'Insurance choice' ",5
2007 ,"'C5 - Microbiology' ","'State' ","'Main scheme Clearing' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Firm choice' ",1090
2007 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Insurance choice' ",130
2007 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Other main scheme choice' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Extra' ",20
2007 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Main scheme Clearing' ",85
2007 ,"'C6 - Sport and Exercise Science' ","'Academy' ","'Direct Clearing' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Firm choice' ",1195
2007 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Insurance choice' ",65
2007 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Other main scheme choice' ",40
2007 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Extra' ",25
2007 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Main scheme Clearing' ",85
2007 ,"'C6 - Sport and Exercise Science' ","'Further education' ","'Direct Clearing' ",20
2007 ,"'C6 - Sport and Exercise Science' ","'Grammar' ","'Firm choice' ",115
2007 ,"'C6 - Sport and Exercise Science' ","'Grammar' ","'Insurance choice' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Grammar' ","'Main scheme Clearing' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Firm choice' ",300
2007 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Insurance choice' ",50
2007 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Extra' ",5
2007 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Main scheme Clearing' ",15
2007 ,"'C6 - Sport and Exercise Science' ","'Independent' ","'Direct Clearing' ",5
2007 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Firm choice' ",1150
2007 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Insurance choice' ",95
2007 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Other main scheme choice' ",20
2007 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Extra' ",20
2007 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Main scheme Clearing' ",65
2007 ,"'C6 - Sport and Exercise Science' ","'Sixth form college' ","'Direct Clearing' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'State' ","'Firm choice' ",1420
2007 ,"'C6 - Sport and Exercise Science' ","'State' ","'Insurance choice' ",200
2007 ,"'C6 - Sport and Exercise Science' ","'State' ","'Other main scheme choice' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'State' ","'Extra' ",20
2007 ,"'C6 - Sport and Exercise Science' ","'State' ","'Main scheme Clearing' ",115
2007 ,"'C6 - Sport and Exercise Science' ","'State' ","'Direct Clearing' ",15
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Firm choice' ",395
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Insurance choice' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Other main scheme choice' ",30
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Extra' ",10
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Main scheme Clearing' ",35
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'Direct Clearing' ",40
2007 ,"'C6 - Sport and Exercise Science' ","'Other' ","'RPA' ",190
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ","'Firm choice' ",320
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ","'Insurance choice' ",55
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ","'Extra' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Academy' ","'Main scheme Clearing' ",60
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Further education' ","'Firm choice' ",75
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Further education' ","'Insurance choice' ",10
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Further education' ","'Main scheme Clearing' ",15
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Grammar' ","'Firm choice' ",65
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Grammar' ","'Insurance choice' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Grammar' ","'Main scheme Clearing' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Independent' ","'Firm choice' ",165
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Independent' ","'Insurance choice' ",20
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Independent' ","'Main scheme Clearing' ",45
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ","'Firm choice' ",210
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ","'Insurance choice' ",35
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ","'Main scheme Clearing' ",30
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Sixth form college' ","'Direct Clearing' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Firm choice' ",275
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Insurance choice' ",50
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Main scheme Clearing' ",55
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'State' ","'Direct Clearing' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Firm choice' ",30
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Other main scheme choice' ",5
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'Main scheme Clearing' ",10
2007 ,"'C7 - Molecular Biology,Biophysics & Biochem' ","'Other' ","'RPA' ",15
2007 ,"'C8 - Psychology' ","'Academy' ","'Firm choice' ",2015
2007 ,"'C8 - Psychology' ","'Academy' ","'Insurance choice' ",220
2007 ,"'C8 - Psychology' ","'Academy' ","'Other main scheme choice' ",10
2007 ,"'C8 - Psychology' ","'Academy' ","'Extra' ",25
2007 ,"'C8 - Psychology' ","'Academy' ","'Main scheme Clearing' ",155
2007 ,"'C8 - Psychology' ","'Academy' ","'Direct Clearing' ",5
2007 ,"'C8 - Psychology' ","'Further education' ","'Firm choice' ",725
2007 ,"'C8 - Psychology' ","'Further education' ","'Insurance choice' ",65
2007 ,"'C8 - Psychology' ","'Further education' ","'Other main scheme choice' ",10
2007 ,"'C8 - Psychology' ","'Further education' ","'Extra' ",15
2007 ,"'C8 - Psychology' ","'Further education' ","'Main scheme Clearing' ",80
2007 ,"'C8 - Psychology' ","'Further education' ","'Direct Clearing' ",5
2007 ,"'C8 - Psychology' ","'Grammar' ","'Firm choice' ",270
2007 ,"'C8 - Psychology' ","'Grammar' ","'Insurance choice' ",40
2007 ,"'C8 - Psychology' ","'Grammar' ","'Main scheme Clearing' ",30
2007 ,"'C8 - Psychology' ","'Independent' ","'Firm choice' ",600
2007 ,"'C8 - Psychology' ","'Independent' ","'Insurance choice' ",65
2007 ,"'C8 - Psychology' ","'Independent' ","'Other main scheme choice' ",5
2007 ,"'C8 - Psychology' ","'Independent' ","'Extra' ",5
2007 ,"'C8 - Psychology' ","'Independent' ","'Main scheme Clearing' ",50
2007 ,"'C8 - Psychology' ","'Independent' ","'Direct Clearing' ",5
2007 ,"'C8 - Psychology' ","'Sixth form college' ","'Firm choice' ",1670
2007 ,"'C8 - Psychology' ","'Sixth form college' ","'Insurance choice' ",170
2007 ,"'C8 - Psychology' ","'Sixth form college' ","'Other main scheme choice' ",15
2007 ,"'C8 - Psychology' ","'Sixth form college' ","'Extra' ",20
2007 ,"'C8 - Psychology' ","'Sixth form college' ","'Main scheme Clearing' ",155
2007 ,"'C8 - Psychology' ","'Sixth form college' ","'Direct Clearing' ",5
2007 ,"'C8 - Psychology' ","'State' ","'Firm choice' ",1825
2007 ,"'C8 - Psychology' ","'State' ","'Insurance choice' ",255
2007 ,"'C8 - Psychology' ","'State' ","'Other main scheme choice' ",5
2007 ,"'C8 - Psychology' ","'State' ","'Extra' ",30
2007 ,"'C8 - Psychology' ","'State' ","'Main scheme Clearing' ",215
2007 ,"'C8 - Psychology' ","'State' ","'Direct Clearing' ",5
2007 ,"'C8 - Psychology' ","'Other' ","'Firm choice' ",315
2007 ,"'C8 - Psychology' ","'Other' ","'Insurance choice' ",15
2007 ,"'C8 - Psychology' ","'Other' ","'Other main scheme choice' ",15
2007 ,"'C8 - Psychology' ","'Other' ","'Extra' ",10
2007 ,"'C8 - Psychology' ","'Other' ","'Main scheme Clearing' ",35
2007 ,"'C8 - Psychology' ","'Other' ","'Direct Clearing' ",15
2007 ,"'C8 - Psychology' ","'Other' ","'RPA' ",120
2007 ,"'C9 - Others in Biological Sciences' ","'Academy' ","'Firm choice' ",75
2007 ,"'C9 - Others in Biological Sciences' ","'Academy' ","'Insurance choice' ",10
2007 ,"'C9 - Others in Biological Sciences' ","'Academy' ","'Main scheme Clearing' ",25
2007 ,"'C9 - Others in Biological Sciences' ","'Further education' ","'Firm choice' ",35
2007 ,"'C9 - Others in Biological Sciences' ","'Further education' ","'Main scheme Clearing' ",10
2007 ,"'C9 - Others in Biological Sciences' ","'Grammar' ","'Firm choice' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Firm choice' ",20
2007 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Insurance choice' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Independent' ","'Main scheme Clearing' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Firm choice' ",45
2007 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Insurance choice' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",10
2007 ,"'C9 - Others in Biological Sciences' ","'State' ","'Firm choice' ",85
2007 ,"'C9 - Others in Biological Sciences' ","'State' ","'Insurance choice' ",15
2007 ,"'C9 - Others in Biological Sciences' ","'State' ","'Main scheme Clearing' ",25
2007 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Firm choice' ",15
2007 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Insurance choice' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'C9 - Others in Biological Sciences' ","'Other' ","'RPA' ",10
2007 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Firm choice' ",70
2007 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Insurance choice' ",15
2007 ,"'CC - Combinations within Biological Sciences' ","'Academy' ","'Main scheme Clearing' ",10
2007 ,"'CC - Combinations within Biological Sciences' ","'Further education' ","'Firm choice' ",45
2007 ,"'CC - Combinations within Biological Sciences' ","'Further education' ","'Insurance choice' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Further education' ","'Main scheme Clearing' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Grammar' ","'Firm choice' ",15
2007 ,"'CC - Combinations within Biological Sciences' ","'Grammar' ","'Insurance choice' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Grammar' ","'Main scheme Clearing' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Independent' ","'Firm choice' ",40
2007 ,"'CC - Combinations within Biological Sciences' ","'Independent' ","'Insurance choice' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Independent' ","'Main scheme Clearing' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Firm choice' ",60
2007 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Insurance choice' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Other main scheme choice' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Sixth form college' ","'Main scheme Clearing' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Firm choice' ",115
2007 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Insurance choice' ",20
2007 ,"'CC - Combinations within Biological Sciences' ","'State' ","'Main scheme Clearing' ",20
2007 ,"'CC - Combinations within Biological Sciences' ","'Other' ","'Firm choice' ",10
2007 ,"'CC - Combinations within Biological Sciences' ","'Other' ","'Main scheme Clearing' ",5
2007 ,"'CC - Combinations within Biological Sciences' ","'Other' ","'RPA' ",5
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Academy' ","'Firm choice' ",130
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Academy' ","'Main scheme Clearing' ",5
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Further education' ","'Firm choice' ",25
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Grammar' ","'Firm choice' ",35
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Independent' ","'Firm choice' ",175
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Independent' ","'Main scheme Clearing' ",5
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Sixth form college' ","'Firm choice' ",80
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ","'Firm choice' ",150
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ","'Insurance choice' ",5
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'State' ","'Main scheme Clearing' ",5
2007 ,"'D1 - Pre-clinical Veterinary Medicine' ","'Other' ","'Firm choice' ",5
2007 ,"'D3 - Animal Science' ","'Academy' ","'Firm choice' ",150
2007 ,"'D3 - Animal Science' ","'Academy' ","'Insurance choice' ",15
2007 ,"'D3 - Animal Science' ","'Academy' ","'Other main scheme choice' ",5
2007 ,"'D3 - Animal Science' ","'Academy' ","'Extra' ",5
2007 ,"'D3 - Animal Science' ","'Academy' ","'Main scheme Clearing' ",10
2007 ,"'D3 - Animal Science' ","'Further education' ","'Firm choice' ",180
2007 ,"'D3 - Animal Science' ","'Further education' ","'Insurance choice' ",5
2007 ,"'D3 - Animal Science' ","'Further education' ","'Other main scheme choice' ",10
2007 ,"'D3 - Animal Science' ","'Further education' ","'Main scheme Clearing' ",10
2007 ,"'D3 - Animal Science' ","'Further education' ","'Direct Clearing' ",10
2007 ,"'D3 - Animal Science' ","'Grammar' ","'Firm choice' ",10
2007 ,"'D3 - Animal Science' ","'Grammar' ","'Insurance choice' ",5
2007 ,"'D3 - Animal Science' ","'Independent' ","'Firm choice' ",40
2007 ,"'D3 - Animal Science' ","'Independent' ","'Insurance choice' ",5
2007 ,"'D3 - Animal Science' ","'Independent' ","'Main scheme Clearing' ",5
2007 ,"'D3 - Animal Science' ","'Sixth form college' ","'Firm choice' ",150
2007 ,"'D3 - Animal Science' ","'Sixth form college' ","'Insurance choice' ",10
2007 ,"'D3 - Animal Science' ","'Sixth form college' ","'Main scheme Clearing' ",5
2007 ,"'D3 - Animal Science' ","'Sixth form college' ","'Direct Clearing' ",5
2007 ,"'D3 - Animal Science' ","'State' ","'Firm choice' ",140
2007 ,"'D3 - Animal Science' ","'State' ","'Insurance choice' ",15
2007 ,"'D3 - Animal Science' ","'State' ","'Main scheme Clearing' ",15
2007 ,"'D3 - Animal Science' ","'State' ","'Direct Clearing' ",5
2007 ,"'D3 - Animal Science' ","'Other' ","'Firm choice' ",70
2007 ,"'D3 - Animal Science' ","'Other' ","'Insurance choice' ",5
2007 ,"'D3 - Animal Science' ","'Other' ","'Other main scheme choice' ",5
2007 ,"'D3 - Animal Science' ","'Other' ","'Main scheme Clearing' ",10
2007 ,"'D3 - Animal Science' ","'Other' ","'Direct Clearing' ",10
2007 ,"'D3 - Animal Science' ","'Other' ","'RPA' ",50
2007 ,"'D4 - Agriculture' ","'Academy' ","'Firm choice' ",90
2007 ,"'D4 - Agriculture' ","'Academy' ","'Insurance choice' ",5
2007 ,"'D4 - Agriculture' ","'Academy' ","'Main scheme Clearing' ",5
2007 ,"'D4 - Agriculture' ","'Academy' ","'Direct Clearing' ",5
2007 ,"'D4 - Agriculture' ","'Further education' ","'Firm choice' ",130
2007 ,"'D4 - Agriculture' ","'Further education' ","'Other main scheme choice' ",15
2007 ,"'D4 - Agriculture' ","'Further education' ","'Main scheme Clearing' ",5
2007 ,"'D4 - Agriculture' ","'Further education' ","'Direct Clearing' ",10
2007 ,"'D4 - Agriculture' ","'Grammar' ","'Firm choice' ",25
2007 ,"'D4 - Agriculture' ","'Grammar' ","'Insurance choice' ",5
2007 ,"'D4 - Agriculture' ","'Grammar' ","'Main scheme Clearing' ",5
2007 ,"'D4 - Agriculture' ","'Independent' ","'Firm choice' ",55
2007 ,"'D4 - Agriculture' ","'Independent' ","'Insurance choice' ",5
2007 ,"'D4 - Agriculture' ","'Independent' ","'Main scheme Clearing' ",5
2007 ,"'D4 - Agriculture' ","'Sixth form college' ","'Firm choice' ",90
2007 ,"'D4 - Agriculture' ","'Sixth form college' ","'Insurance choice' ",5
2007 ,"'D4 - Agriculture' ","'Sixth form college' ","'Other main scheme choice' ",5
2007 ,"'D4 - Agriculture' ","'Sixth form college' ","'Main scheme Clearing' ",5
2007 ,"'D4 - Agriculture' ","'State' ","'Firm choice' ",110
2007 ,"'D4 - Agriculture' ","'State' ","'Insurance choice' ",10
2007 ,"'D4 - Agriculture' ","'State' ","'Main scheme Clearing' ",10
