"Statistic:   Number of Acceptances"
"Variables:   Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_009_07.pdf"
 
Cycle Year,Provider Country 2016 , Applicant Domicile (High Level) , Age Band , Sex , Acceptance Route,Number of Acceptances,
2006 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",375
2006 ,"'Scotland' ","'England' ","'20' ","'Men' ","'Firm choice' ",55
2006 ,"'Scotland' ","'England' ","'20' ","'Men' ","'Insurance choice' ",5
2006 ,"'Scotland' ","'England' ","'20' ","'Men' ","'Main scheme Clearing' ",5
2006 ,"'Scotland' ","'England' ","'20' ","'Men' ","'RPA' ",5
2006 ,"'Scotland' ","'England' ","'20' ","'Women' ","'Firm choice' ",55
2006 ,"'Scotland' ","'England' ","'20' ","'Women' ","'RPA' ",5
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Firm choice' ",110
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Insurance choice' ",5
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Other main scheme choice' ",15
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",5
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'Direct Clearing' ",10
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Men' ","'RPA' ",35
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Firm choice' ",140
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Other main scheme choice' ",10
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",10
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'Direct Clearing' ",5
2006 ,"'Scotland' ","'England' ","'21 and over' ","'Women' ","'RPA' ",15
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ","'Firm choice' ",285
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ","'Insurance choice' ",65
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ","'Extra' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ","'Main scheme Clearing' ",45
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Men' ","'RPA' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Firm choice' ",425
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",80
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Other main scheme choice' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",45
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",40
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Insurance choice' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'Main scheme Clearing' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Men' ","'RPA' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",45
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Insurance choice' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Other main scheme choice' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'19' ","'Women' ","'Main scheme Clearing' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ","'Firm choice' ",25
2006 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ","'Insurance choice' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Men' ","'Main scheme Clearing' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'20' ","'Women' ","'Firm choice' ",10
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",35
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Direct Clearing' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Men' ","'RPA' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",30
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Extra' ",5
2006 ,"'Scotland' ","'Northern Ireland' ","'21 and over' ","'Women' ","'RPA' ",5
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Firm choice' ",205
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Insurance choice' ",20
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Other main scheme choice' ",10
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",20
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'Direct Clearing' ",5
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Men' ","'RPA' ",55
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Firm choice' ",330
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Insurance choice' ",20
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Other main scheme choice' ",10
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",30
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'Direct Clearing' ",5
2006 ,"'Scotland' ","'Scotland' ","'17 and under' ","'Women' ","'RPA' ",65
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Firm choice' ",5090
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Insurance choice' ",530
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Other main scheme choice' ",40
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Extra' ",25
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Main scheme Clearing' ",390
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'Direct Clearing' ",5
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Men' ","'RPA' ",55
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",6095
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Insurance choice' ",555
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Other main scheme choice' ",35
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Extra' ",50
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Main scheme Clearing' ",475
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'Direct Clearing' ",10
2006 ,"'Scotland' ","'Scotland' ","'18' ","'Women' ","'RPA' ",55
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Firm choice' ",965
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Insurance choice' ",50
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Other main scheme choice' ",70
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Extra' ",5
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Main scheme Clearing' ",65
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'Direct Clearing' ",35
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Men' ","'RPA' ",105
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Firm choice' ",1140
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Insurance choice' ",55
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Other main scheme choice' ",65
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Extra' ",10
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Main scheme Clearing' ",85
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'Direct Clearing' ",25
2006 ,"'Scotland' ","'Scotland' ","'19' ","'Women' ","'RPA' ",115
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Firm choice' ",565
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Insurance choice' ",30
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Other main scheme choice' ",85
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Main scheme Clearing' ",40
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'Direct Clearing' ",35
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Men' ","'RPA' ",115
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Firm choice' ",705
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Insurance choice' ",15
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Other main scheme choice' ",65
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Extra' ",5
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Main scheme Clearing' ",40
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'Direct Clearing' ",20
2006 ,"'Scotland' ","'Scotland' ","'20' ","'Women' ","'RPA' ",85
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",1775
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Insurance choice' ",25
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Other main scheme choice' ",265
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Extra' ",5
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",140
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'Direct Clearing' ",125
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Men' ","'RPA' ",440
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",2405
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Insurance choice' ",35
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Other main scheme choice' ",300
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Extra' ",10
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",150
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'Direct Clearing' ",120
2006 ,"'Scotland' ","'Scotland' ","'21 and over' ","'Women' ","'RPA' ",390
2006 ,"'Scotland' ","'Wales' ","'17 and under' ","'Women' ","'Firm choice' ",5
2006 ,"'Scotland' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",20
2006 ,"'Scotland' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",35
2006 ,"'Scotland' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",5
2006 ,"'Scotland' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",5
2006 ,"'Scotland' ","'Wales' ","'20' ","'Women' ","'Firm choice' ",5
2006 ,"'Scotland' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",5
2006 ,"'Scotland' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",5
2006 ,"'Wales' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",5
2006 ,"'Wales' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",15
2006 ,"'Wales' ","'England' ","'18' ","'Men' ","'Firm choice' ",2225
2006 ,"'Wales' ","'England' ","'18' ","'Men' ","'Insurance choice' ",235
2006 ,"'Wales' ","'England' ","'18' ","'Men' ","'Other main scheme choice' ",15
2006 ,"'Wales' ","'England' ","'18' ","'Men' ","'Extra' ",15
2006 ,"'Wales' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",135
2006 ,"'Wales' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",10
2006 ,"'Wales' ","'England' ","'18' ","'Men' ","'RPA' ",5
2006 ,"'Wales' ","'England' ","'18' ","'Women' ","'Firm choice' ",2635
2006 ,"'Wales' ","'England' ","'18' ","'Women' ","'Insurance choice' ",185
2006 ,"'Wales' ","'England' ","'18' ","'Women' ","'Other main scheme choice' ",10
2006 ,"'Wales' ","'England' ","'18' ","'Women' ","'Extra' ",15
2006 ,"'Wales' ","'England' ","'18' ","'Women' ","'Main scheme Clearing' ",180
2006 ,"'Wales' ","'England' ","'18' ","'Women' ","'Direct Clearing' ",5
2006 ,"'Wales' ","'England' ","'18' ","'Women' ","'RPA' ",10
2006 ,"'Wales' ","'England' ","'19' ","'Men' ","'Firm choice' ",525
2006 ,"'Wales' ","'England' ","'19' ","'Men' ","'Insurance choice' ",20
2006 ,"'Wales' ","'England' ","'19' ","'Men' ","'Other main scheme choice' ",15
2006 ,"'Wales' ","'England' ","'19' ","'Men' ","'Extra' ",5
2006 ,"'Wales' ","'England' ","'19' ","'Men' ","'Main scheme Clearing' ",50
2006 ,"'Wales' ","'England' ","'19' ","'Men' ","'Direct Clearing' ",15
2006 ,"'Wales' ","'England' ","'19' ","'Men' ","'RPA' ",20
2006 ,"'Wales' ","'England' ","'19' ","'Women' ","'Firm choice' ",520
2006 ,"'Wales' ","'England' ","'19' ","'Women' ","'Insurance choice' ",15
2006 ,"'Wales' ","'England' ","'19' ","'Women' ","'Other main scheme choice' ",15
2006 ,"'Wales' ","'England' ","'19' ","'Women' ","'Extra' ",10
2006 ,"'Wales' ","'England' ","'19' ","'Women' ","'Main scheme Clearing' ",30
2006 ,"'Wales' ","'England' ","'19' ","'Women' ","'Direct Clearing' ",10
2006 ,"'Wales' ","'England' ","'19' ","'Women' ","'RPA' ",20
2006 ,"'Wales' ","'England' ","'20' ","'Men' ","'Firm choice' ",175
2006 ,"'Wales' ","'England' ","'20' ","'Men' ","'Insurance choice' ",5
2006 ,"'Wales' ","'England' ","'20' ","'Men' ","'Other main scheme choice' ",10
2006 ,"'Wales' ","'England' ","'20' ","'Men' ","'Main scheme Clearing' ",15
2006 ,"'Wales' ","'England' ","'20' ","'Men' ","'Direct Clearing' ",15
2006 ,"'Wales' ","'England' ","'20' ","'Men' ","'RPA' ",10
2006 ,"'Wales' ","'England' ","'20' ","'Women' ","'Firm choice' ",145
2006 ,"'Wales' ","'England' ","'20' ","'Women' ","'Insurance choice' ",5
2006 ,"'Wales' ","'England' ","'20' ","'Women' ","'Other main scheme choice' ",5
2006 ,"'Wales' ","'England' ","'20' ","'Women' ","'Main scheme Clearing' ",10
2006 ,"'Wales' ","'England' ","'20' ","'Women' ","'Direct Clearing' ",5
2006 ,"'Wales' ","'England' ","'20' ","'Women' ","'RPA' ",10
2006 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Firm choice' ",335
2006 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Insurance choice' ",5
2006 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Other main scheme choice' ",40
2006 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Extra' ",5
2006 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",25
2006 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'Direct Clearing' ",35
2006 ,"'Wales' ","'England' ","'21 and over' ","'Men' ","'RPA' ",40
2006 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Firm choice' ",255
2006 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Insurance choice' ",5
2006 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Other main scheme choice' ",35
2006 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",25
2006 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'Direct Clearing' ",15
2006 ,"'Wales' ","'England' ","'21 and over' ","'Women' ","'RPA' ",35
2006 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Firm choice' ",15
2006 ,"'Wales' ","'Northern Ireland' ","'18' ","'Men' ","'Insurance choice' ",5
2006 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Firm choice' ",35
2006 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Insurance choice' ",5
2006 ,"'Wales' ","'Northern Ireland' ","'18' ","'Women' ","'Main scheme Clearing' ",5
2006 ,"'Wales' ","'Northern Ireland' ","'19' ","'Men' ","'Firm choice' ",5
2006 ,"'Wales' ","'Northern Ireland' ","'19' ","'Women' ","'Firm choice' ",10
2006 ,"'Wales' ","'Northern Ireland' ","'20' ","'Men' ","'Firm choice' ",5
2006 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Men' ","'Firm choice' ",5
2006 ,"'Wales' ","'Northern Ireland' ","'21 and over' ","'Women' ","'Firm choice' ",5
2006 ,"'Wales' ","'Scotland' ","'18' ","'Men' ","'Firm choice' ",5
2006 ,"'Wales' ","'Scotland' ","'18' ","'Women' ","'Firm choice' ",15
2006 ,"'Wales' ","'Scotland' ","'21 and over' ","'Men' ","'Firm choice' ",10
2006 ,"'Wales' ","'Scotland' ","'21 and over' ","'Women' ","'Firm choice' ",10
2006 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ","'Firm choice' ",5
2006 ,"'Wales' ","'Wales' ","'17 and under' ","'Men' ","'RPA' ",5
2006 ,"'Wales' ","'Wales' ","'17 and under' ","'Women' ","'Firm choice' ",5
2006 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Firm choice' ",2145
2006 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Insurance choice' ",220
2006 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Other main scheme choice' ",35
2006 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Extra' ",20
2006 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Main scheme Clearing' ",195
2006 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'Direct Clearing' ",40
2006 ,"'Wales' ","'Wales' ","'18' ","'Men' ","'RPA' ",85
2006 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Firm choice' ",2925
2006 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Insurance choice' ",175
2006 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Other main scheme choice' ",40
2006 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Extra' ",50
2006 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Main scheme Clearing' ",285
2006 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'Direct Clearing' ",35
2006 ,"'Wales' ","'Wales' ","'18' ","'Women' ","'RPA' ",70
2006 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Firm choice' ",505
2006 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Insurance choice' ",20
2006 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Other main scheme choice' ",30
2006 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Extra' ",10
2006 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Main scheme Clearing' ",50
2006 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'Direct Clearing' ",40
2006 ,"'Wales' ","'Wales' ","'19' ","'Men' ","'RPA' ",90
2006 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Firm choice' ",655
2006 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Insurance choice' ",20
2006 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Other main scheme choice' ",45
2006 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Extra' ",10
2006 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Main scheme Clearing' ",65
2006 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'Direct Clearing' ",30
2006 ,"'Wales' ","'Wales' ","'19' ","'Women' ","'RPA' ",75
2006 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Firm choice' ",190
2006 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Insurance choice' ",5
2006 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Other main scheme choice' ",25
2006 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Main scheme Clearing' ",15
2006 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'Direct Clearing' ",30
2006 ,"'Wales' ","'Wales' ","'20' ","'Men' ","'RPA' ",50
2006 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Firm choice' ",235
2006 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Other main scheme choice' ",25
2006 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Extra' ",5
2006 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Main scheme Clearing' ",20
2006 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'Direct Clearing' ",25
2006 ,"'Wales' ","'Wales' ","'20' ","'Women' ","'RPA' ",50
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Firm choice' ",525
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Insurance choice' ",5
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Other main scheme choice' ",105
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Extra' ",5
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Main scheme Clearing' ",45
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'Direct Clearing' ",110
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Men' ","'RPA' ",290
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Firm choice' ",1210
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Insurance choice' ",5
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Other main scheme choice' ",135
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Extra' ",5
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Main scheme Clearing' ",85
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'Direct Clearing' ",110
2006 ,"'Wales' ","'Wales' ","'21 and over' ","'Women' ","'RPA' ",340
2007 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Firm choice' ",345
2007 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Insurance choice' ",40
2007 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Other main scheme choice' ",10
2007 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Extra' ",5
2007 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Main scheme Clearing' ",35
2007 ,"'England' ","'England' ","'17 and under' ","'Men' ","'Direct Clearing' ",20
2007 ,"'England' ","'England' ","'17 and under' ","'Men' ","'RPA' ",45
2007 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Firm choice' ",460
2007 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Insurance choice' ",35
2007 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Other main scheme choice' ",10
2007 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Main scheme Clearing' ",40
2007 ,"'England' ","'England' ","'17 and under' ","'Women' ","'Direct Clearing' ",15
2007 ,"'England' ","'England' ","'17 and under' ","'Women' ","'RPA' ",50
2007 ,"'England' ","'England' ","'18' ","'Men' ","'Firm choice' ",54975
2007 ,"'England' ","'England' ","'18' ","'Men' ","'Insurance choice' ",6385
2007 ,"'England' ","'England' ","'18' ","'Men' ","'Other main scheme choice' ",525
2007 ,"'England' ","'England' ","'18' ","'Men' ","'Extra' ",545
2007 ,"'England' ","'England' ","'18' ","'Men' ","'Main scheme Clearing' ",5530
2007 ,"'England' ","'England' ","'18' ","'Men' ","'Direct Clearing' ",450
